date,precip,t_max,t_min,t_mean,s,rh_830,rh_1430,ws
01-01-1981,0,29,20,24.5,18.49,69.3,50.8,1.51
02-01-1981,0,29,19,24,19.51,65,46.4,3.29
03-01-1981,0,29,17,23,17.05,56.4,38.8,1.16
04-01-1981,0,29,14,21.5,18,34.3,26.4,1.74
05-01-1981,0,31,17,24,18.27,35.6,26.4,1.25
06-01-1981,0,29,15,22,21.23,33.2,25.7,2.2
07-01-1981,0,30,15,22.5,18.37,35.6,26.2,3.58
08-01-1981,0,28,19,23.5,18.1,72.8,53.3,1.02
09-01-1981,0,30,19,24.5,17.79,58.6,40.8,3.59
10-01-1981,0,31,19,25,15.13,59,38.7,3.39
11-01-1981,0,28,17,22.5,12.84,58.3,42,1.95
12-01-1981,0.6,27,21,24,12.63,100,67,2.71
13-01-1981,0,26,18,22,13.55,71,56.3,3.58
14-01-1981,0,28,18,23,14.83,60.4,44.8,0.93
15-01-1981,0,29,17,23,16.01,58.2,39.6,1.62
16-01-1981,0,30,21,25.5,19.89,74.3,52.8,1.6
17-01-1981,0,30,20,25,21.74,66.1,46.3,3.06
18-01-1981,0,30,20,25,21.36,60.9,43.7,2.06
19-01-1981,0,31,19,25,19.13,52,35.6,2.81
20-01-1981,0,30,20,25,17.36,63.1,44.8,2.11
21-01-1981,0,32,18,25,21.48,34.8,25.5,1.42
22-01-1981,0,31,16,23.5,16.17,36.3,25.8,3.07
23-01-1981,0,32,15,23.5,17.24,33.2,15.4,3.01
24-01-1981,0,31,18,24.5,21.41,46.8,32,3.29
25-01-1981,0,29,17,23,19.19,55.8,38.5,2.44
26-01-1981,0,29,18,23.5,22.31,55.5,40,4.25
27-01-1981,0,29,18,23.5,22.38,62.4,43.2,3.05
28-01-1981,0,31,18,24.5,22.45,46.1,31.7,3.19
29-01-1981,0,29,18,23.5,21.9,54.5,39.5,1.33
30-01-1981,0,28,21,24.5,18.13,83.3,64.7,2.8
31-01-1981,0,27,19,23,19.37,79,60,1.89
01-02-1981,0,28,17,22.5,16.91,58.3,42,1.32
02-02-1981,0,29,18,23.5,19.8,53.6,39.1,1.78
03-02-1981,0,30,19,24.5,22.33,62.4,42.6,2.78
04-02-1981,0,32,20,26,19.88,46.1,32.4,3.27
05-02-1981,0,30,22,26,19.36,73,54.6,1.18
06-02-1981,0,29,21,25,14.73,76.7,57.3,1.56
07-02-1981,0,31,20,25.5,23.2,66,43.7,1.82
08-02-1981,0,31,21,26,20.92,69.6,47.5,2.26
09-02-1981,2.77,27,21,24,17.89,100,67.7,1.78
10-02-1981,0,27,19,23,17.94,74.7,57.6,0.95
11-02-1981,0,31,18,24.5,19.43,51.6,34,2.09
12-02-1981,0,31,21,26,23.6,66.4,45.9,1.15
13-02-1981,2.43,27,20,23.5,23.68,100,62.1,1.96
14-02-1981,0,30,19,24.5,23.76,59.7,41.3,1.4
15-02-1981,0,31,17,24,23.85,33.2,25.1,2.32
16-02-1981,0,31,18,24.5,23.63,46.8,32,3.02
17-02-1981,0,31,17,24,19.14,33.2,23.7,0.73
18-02-1981,0,30,18,24,20.81,49.5,35.1,1.77
19-02-1981,0,32,21,26.5,18.49,64,42.2,2.14
20-02-1981,0,31,22,26.5,18.01,66.2,47.9,1.75
21-02-1981,0,32,21,26.5,14.5,54.1,37.5,1.44
22-02-1981,0,33,19,26,17.83,43,28.2,1.29
23-02-1981,0,32,20,26,24.26,53.7,35.8,2.35
24-02-1981,0,32,19,25.5,24.58,43.6,30.1,3.48
25-02-1981,0,33,19,26,23.89,34.7,24.9,1.71
26-02-1981,0,33,19,26,23.29,35.2,25.1,1.63
27-02-1981,0,32,21,26.5,24.09,60,40.3,2.5
28-02-1981,0,32,19,25.5,19.34,45.8,31,1.33
01-03-1981,0,31,22,26.5,15.11,73.3,51.7,1.88
02-03-1981,0,32,20,26,16.41,62.9,39.9,1.65
03-03-1981,0,31,19,25,13.42,50.2,34.8,2.75
04-03-1981,1.32,29,22,25.5,12.46,100,61.3,2.03
05-03-1981,6.21,25,22,23.5,16.9,100,79.7,2.57
06-03-1981,0,29,22,25.5,21.1,80.8,62.5,2.81
07-03-1981,0,29,22,25.5,21.94,78.8,61.3,1.48
08-03-1981,0,28,23,25.5,21.68,81.6,70,2.25
09-03-1981,0,29,22,25.5,18.95,74.3,58.6,1.88
10-03-1981,0,30,22,26,18.77,81,59.1,2.36
11-03-1981,0,30,23,26.5,18.95,74.2,57.9,2.4
12-03-1981,0,31,24,27.5,21.66,83.3,62.8,2.35
13-03-1981,0,31,22,26.5,21.56,72.2,51.1,2.25
14-03-1981,0,32,21,26.5,25.9,61.8,41.2,1.55
15-03-1981,0,31,24,27.5,23.22,80.5,61.1,0.7
16-03-1981,0,33,24,28.5,26.03,69.6,48.7,1.55
17-03-1981,0,33,23,28,26.04,63.3,43.3,1.99
18-03-1981,0,31,23,27,22.03,70.7,52.7,2.13
19-03-1981,4.8,30,20,25,19.17,100,48.3,2.35
20-03-1981,13.79,27,22,24.5,21.83,100,71.9,3.23
21-03-1981,19.98,32,21,26.5,22.69,100,44.2,2.09
22-03-1981,0,38,21,29.5,22.28,1,4.8,1.88
23-03-1981,0,39,20,29.5,23.22,56,25,1.19
24-03-1981,0,36,21,28.5,15.47,24.7,18.8,3.62
25-03-1981,1.07,31,21,26,22.03,100,45,1.66
26-03-1981,0,32,22,27,18.95,71.2,47.8,1.24
27-03-1981,9.52,29,23,26,22,100,69.8,2.14
28-03-1981,1.94,32,24,28,23.88,100,55.7,1.33
29-03-1981,0,36,23,29.5,26.73,39.7,26.5,1.82
30-03-1981,0,35,22,28.5,26.78,53.2,32.7,1.36
31-03-1981,0,34,24,29,26.82,67,44.7,2.32
01-04-1981,0.26,31,24,27.5,23.06,100,63,0.92
02-04-1981,0,32,26,29,17.62,86.8,67.6,1.32
03-04-1981,0.99,30,23,26.5,20.28,100,65,1.33
04-04-1981,0,34,22,28,25.02,56.8,36.2,2.36
05-04-1981,0,30,23,26.5,21.56,79.2,60.9,1.99
06-04-1981,0,34,22,28,19.16,47.7,32.1,2.32
07-04-1981,3.16,30,23,26.5,19.27,100,60.3,2.4
08-04-1981,0,32,23,27.5,17.86,75.9,52.6,2.79
09-04-1981,0,35,22,28.5,13.9,50.4,31.5,3.03
10-04-1981,0,34,23,28.5,12.98,51.4,35.2,3.08
11-04-1981,0,35,23,29,20.38,43.5,29.7,1.94
12-04-1981,6.04,29,22,25.5,20.22,100,60.3,3.39
13-04-1981,13.63,26,24,25,21.21,100,88.2,2.03
14-04-1981,0,28,24,26,23.46,86.3,76.8,2.1
15-04-1981,0,29,22,25.5,25.76,77.5,60.5,3.37
16-04-1981,0,35,22,28.5,22.6,41.7,27.8,1.6
17-04-1981,7.49,30,23,26.5,21.79,100,61.8,2.03
18-04-1981,1.38,28,23,25.5,23.3,100,68.7,2.08
19-04-1981,0,29,23,26,17.72,80.9,65.6,2.74
20-04-1981,0,31,22,26.5,18.44,78.3,54.4,2.1
21-04-1981,12.64,30,23,26.5,19.24,100,60.4,2.59
22-04-1981,0,33,22,27.5,23.94,66,42.7,2.04
23-04-1981,0,31,23,27,26,78.5,57.1,2.32
24-04-1981,0,31,22,26.5,24.77,68.1,48.9,1.9
25-04-1981,0,29,23,26,21.56,83.2,67.1,3.46
26-04-1981,0,31,22,26.5,17.3,72.6,51.3,1.86
27-04-1981,3.03,31,21,26,18.62,100,43.7,3.44
28-04-1981,3.59,31,21,26,18.87,100,45.6,2.2
29-04-1981,0.95,28,23,25.5,20.51,100,69.2,1.04
30-04-1981,0,30,23,26.5,23.62,80,61.4,1.93
01-05-1981,0,31,22,26.5,26.17,71.4,50.7,1.28
02-05-1981,2.49,33,22,27.5,18.52,100,39.5,3.08
03-05-1981,0,36,23,29.5,20.41,46,29.2,1.99
04-05-1981,0,35,22,28.5,22.15,44.3,28.9,2.66
05-05-1981,11.88,30,23,26.5,17.89,100,58.4,3.59
06-05-1981,1.87,31,23,27,25.25,100,58.9,2.91
07-05-1981,0.98,30,23,26.5,24.3,100,59.4,2.75
08-05-1981,1.21,32,23,27.5,23.71,100,53.8,2.55
09-05-1981,4.36,32,24,28,22.1,100,59.2,3.36
10-05-1981,14.71,29,26,27.5,12.59,100,85.1,1.39
11-05-1981,8.08,28,26,27,17.77,100,90.9,4.71
12-05-1981,0,28,25,26.5,21.4,91.8,84.8,2.48
13-05-1981,0,27,25,26,27.07,86.3,85.5,2.35
14-05-1981,0,26,25,25.5,27.46,89.6,93.5,4.27
15-05-1981,0,26,24,25,27.45,91.4,90.5,3.03
16-05-1981,0,29,25,27,27.44,93.6,81.3,3.62
17-05-1981,0,29,23,26,24.02,84,67.6,4.09
18-05-1981,0,30,23,26.5,20.18,80.2,61.5,2.43
19-05-1981,0,29,24,26.5,20.72,82.2,69.7,1.27
20-05-1981,41.91,27,25,26,23.07,100,84.7,2.77
21-05-1981,8.56,27,25,26,24.15,100,90.7,3.67
22-05-1981,12.61,26,24,25,16.22,100,89,2.92
23-05-1981,32.52,26,23,24.5,17.67,100,82.3,2.59
24-05-1981,3.1,25,23,24,15.73,100,87.2,4.22
25-05-1981,9.41,27,22,24.5,20.12,100,73.8,3.16
26-05-1981,17.35,27,24,25.5,9.96,100,86.3,1.98
27-05-1981,20.82,26,25,25.5,11.85,100,93.5,2.28
28-05-1981,26.33,28,23,25.5,12.55,100,70.7,3.49
29-05-1981,3.13,28,22,25,15.01,100,67.9,2.83
30-05-1981,0,29,21,25,12.41,78.5,58.3,4.69
31-05-1981,1.47,28,23,25.5,10.97,100,71.5,3.26
01-06-1981,1.21,30,22,26,9.79,100,59,2.97
02-06-1981,14.29,29,23,26,7.87,100,64.6,4.27
03-06-1981,15.41,29,21,25,12.37,100,56.7,4.51
04-06-1981,0,28,20,24,9.35,78,58.7,4.62
05-06-1981,0.25,26,22,24,4.23,100,73.7,1.06
06-06-1981,3.09,27,22,24.5,12.58,100,72.6,2.04
07-06-1981,4,28,23,25.5,14.27,100,74,4.18
08-06-1981,0.25,26,24,25,9.59,100,87.2,2.85
09-06-1981,0,27,24,25.5,8.02,88.6,83.2,5.9
10-06-1981,23.35,27,25,26,8.36,100,90.9,5.26
11-06-1981,1.27,27,24,25.5,6.24,100,87.6,5.89
12-06-1981,9.57,27,24,25.5,9.83,100,85,3.38
13-06-1981,0.51,24,23,23.5,9.79,100,94.9,4.97
14-06-1981,15.51,25,23,24,16.79,100,90.7,3.61
15-06-1981,0,25,22,23.5,7.28,91.7,87.3,5.48
16-06-1981,0,25,23,24,5.39,85.3,86.5,2.64
17-06-1981,4.47,27,22,24.5,13.75,100,75.8,5.47
18-06-1981,4.34,25,20,22.5,19.71,100,75.6,4.21
19-06-1981,12,27,20,23.5,20.95,100,58.3,4.11
20-06-1981,19.96,27,21,24,12.31,100,69.1,4.82
21-06-1981,0,27,22,24.5,12.43,83.3,71.9,4.32
22-06-1981,5.11,28,22,25,15.42,100,70.1,2.44
23-06-1981,0,25,22,23.5,9.97,83,80.7,4.43
24-06-1981,0,26,20,23,12.96,86,71.1,5.29
25-06-1981,13.25,27,22,24.5,15.7,100,71,3.99
26-06-1981,0,28,23,25.5,13.95,85.2,72.4,4.24
27-06-1981,0,27,23,25,16.06,84.8,76.5,4.66
28-06-1981,63,26,22,24,10.42,100,77.9,3.49
29-06-1981,23.2,27,20,23.5,15.1,100,65.1,4.06
30-06-1981,2.27,27,21,24,13.74,100,68.4,2.71
01-07-1981,37.74,27,20,23.5,13.32,100,62.5,3.53
02-07-1981,0,26,21,23.5,8.19,86.7,75,4.34
03-07-1981,11.18,26,22,24,2.37,100,82.7,4.51
04-07-1981,1.97,26,22,24,0.52,100,79.7,2.65
05-07-1981,5.07,25,22,23.5,5.22,100,84.1,5.08
06-07-1981,10.53,27,22,24.5,10.73,100,70.9,5.12
07-07-1981,12.93,28,21,24.5,8.87,100,63,2.37
08-07-1981,0,29,22,25.5,9.38,77.3,60.4,3.55
09-07-1981,0,28,22,25,8.47,84.5,68.6,4.03
10-07-1981,6.99,26,24,25,9.63,100,88.4,3.1
11-07-1981,0,25,24,24.5,8.43,90.7,95.4,3.36
12-07-1981,18.46,26,25,25.5,7.87,100,93.4,4.12
13-07-1981,27.42,26,24,25,8.69,100,88.9,3.06
14-07-1981,24.48,27,25,26,7.8,100,87.5,3.88
15-07-1981,0,27,24,25.5,6.77,94.6,87.7,5.54
16-07-1981,0,27,25,26,9.2,91,89.3,5.01
17-07-1981,4.39,26,24,25,7.08,100,92.8,3.19
18-07-1981,34.98,25,24,24.5,4.87,100,95.4,4.66
19-07-1981,17.59,25,24,24.5,7.75,100,95.4,3.7
20-07-1981,13.28,25,24,24.5,9.47,100,95.4,3.9
21-07-1981,0.25,26,24,25,6.74,100,90.1,3.65
22-07-1981,5.03,25,23,24,7.16,100,88.8,3.74
23-07-1981,0,25,22,23.5,13.34,83.1,80.8,2.44
24-07-1981,11.03,26,23,24.5,9.77,100,82,4.72
25-07-1981,7.85,27,24,25.5,9.54,100,82.5,4.57
26-07-1981,1.66,25,23,24,8.58,100,89,2.19
27-07-1981,16.07,25,21,23,11.52,100,81.3,5.25
28-07-1981,0,26,21,23.5,15.02,77.9,69.1,4.04
29-07-1981,20.78,25,21,23,10.28,100,77.7,4.08
30-07-1981,3.27,25,22,23.5,9.8,100,84.7,2.69
31-07-1981,7.63,26,23,24.5,10.4,100,80.6,3.12
01-08-1981,14.67,27,23,25,14.49,100,77.5,3.38
02-08-1981,1.68,27,24,25.5,14.33,100,82.8,4.2
03-08-1981,23.74,26,24,25,13.09,100,88.7,2.13
04-08-1981,6.43,27,25,26,13.69,100,87.3,4.15
05-08-1981,7.91,28,23,25.5,13.95,100,72,2.95
06-08-1981,0.97,28,23,25.5,14.1,100,71.8,4.44
07-08-1981,0.99,28,23,25.5,13.38,100,72.1,3.31
08-08-1981,0,28,22,25,18.06,90,72.1,2.63
09-08-1981,77.89,28,24,26,20.42,100,76.5,1.48
10-08-1981,0,28,22,25,15.87,81.1,66.4,3.77
11-08-1981,0,27,22,24.5,8.2,86.7,74.2,3.03
12-08-1981,6.88,27,23,25,7.88,100,76.2,4.71
13-08-1981,53.56,26,21,23.5,8.93,100,70.2,4.23
14-08-1981,6.41,27,22,24.5,12.13,100,74.4,4.11
15-08-1981,1.45,27,23,25,15.19,100,77.7,3.58
16-08-1981,3.62,26,23,24.5,13.78,100,82.8,3.48
17-08-1981,0,26,25,25.5,15.58,89.6,93.5,3.72
18-08-1981,0,25,23,24,12.92,90.4,90.6,4.87
19-08-1981,7.62,25,23,24,10.24,100,84.1,3.24
20-08-1981,2.34,26,23,24.5,8.07,100,86.3,4.8
21-08-1981,0,25,22,23.5,15.07,85.5,82.6,3.21
22-08-1981,0,26,23,24.5,10.79,85.2,81.4,5.18
23-08-1981,0,26,23,24.5,7.06,84.5,80.9,4.66
24-08-1981,0,26,21,23.5,6.22,87.6,75.6,2.56
25-08-1981,14.88,25,22,23.5,3.66,100,85.2,3
26-08-1981,0,25,21,23,6.38,80.3,75,2.7
27-08-1981,0,26,19,22.5,6.78,78.1,63.1,3.52
28-08-1981,0,27,20,23.5,10.97,81.3,64.2,2.56
29-08-1981,0,28,20,24,15.9,75.3,57.2,4.98
30-08-1981,0,26,20,23,16.73,76.2,64.9,2.8
31-08-1981,2.34,26,23,24.5,12.94,100,82,4.29
01-09-1981,0,25,21,23,11.36,83.5,77.3,2.59
02-09-1981,0,26,20,23,19.77,80,67.3,3.23
03-09-1981,0,26,21,23.5,16.37,79.6,70.2,3.02
04-09-1981,1.34,26,23,24.5,18.34,100,80.6,2.28
05-09-1981,1.62,27,24,25.5,26.31,100,85.1,2.75
06-09-1981,3.15,27,23,25,20.39,100,78.8,2.35
07-09-1981,1.81,27,23,25,15.68,100,78.7,3.87
08-09-1981,58.31,26,23,24.5,13.96,100,83.6,2.58
09-09-1981,1.28,26,22,24,15.61,100,75.5,3.05
10-09-1981,9.06,25,21,23,12.52,100,76.6,4.02
11-09-1981,0,27,22,24.5,14.46,88.3,75.3,3.87
12-09-1981,0,26,22,24,20.12,85.9,78.1,3.29
13-09-1981,14.13,27,24,25.5,15.75,100,84.3,1.4
14-09-1981,13.91,28,25,26.5,18.59,100,85.2,3.63
15-09-1981,16.35,28,26,27,16.87,100,89.1,3.81
16-09-1981,10.42,27,24,25.5,17.27,100,85.1,2.53
17-09-1981,16.39,27,25,26,19.11,100,87.1,3.29
18-09-1981,4.04,26,24,25,13.23,100,87.6,2.15
19-09-1981,5.46,26,24,25,9.69,100,87.8,3.01
20-09-1981,0.64,26,23,24.5,12.52,100,84.5,3.21
21-09-1981,0,28,21,24.5,18.15,82.8,64.4,1.14
22-09-1981,0,28,18,23,23.78,66,47.6,4.02
23-09-1981,0,28,18,23,16.2,70.9,50,1.9
24-09-1981,0,25,19,22,19.85,76.9,66.2,3.02
25-09-1981,0,28,19,23.5,17.98,74.3,54.1,2.88
26-09-1981,2.07,27,20,23.5,11.01,100,60.7,2.56
27-09-1981,51.19,28,22,25,14.54,100,68.2,3.93
28-09-1981,18.07,28,24,26,17.18,100,78.6,2.07
29-09-1981,0,28,21,24.5,18.16,78.2,61.6,2.36
30-09-1981,0,27,22,24.5,21.76,84.5,72.7,2.85
01-10-1981,30.7,26,22,24,15.02,100,78.5,1.96
02-10-1981,6.97,25,22,23.5,15.1,100,82.6,1.69
03-10-1981,0.75,27,21,24,16.48,100,66.9,1.93
04-10-1981,7.97,28,23,25.5,16.2,100,72.4,2.41
05-10-1981,4.42,26,25,25.5,16.56,100,95.4,2.32
06-10-1981,6.56,26,25,25.5,20.98,100,95.4,1.39
07-10-1981,8.83,27,24,25.5,22.73,100,79.7,1.57
08-10-1981,0,29,19,24,20.64,68,47.9,2.22
09-10-1981,0,30,17,23.5,18.09,55.4,36.2,1.62
10-10-1981,0,28,18,23,21.03,63.6,46.4,1.46
11-10-1981,0,27,21,24,12.71,81.2,67.2,1.44
12-10-1981,9.43,29,25,27,8.43,100,77.9,2.86
13-10-1981,24.58,30,24,27,5.53,100,67.9,1.84
14-10-1981,11.29,29,23,26,9.92,100,66.7,1.89
15-10-1981,9.3,31,23,27,11.89,100,60.1,1.36
16-10-1981,6.34,30,22,26,14.25,100,55.7,3.11
17-10-1981,15.82,29,23,26,9.35,100,71.8,1.65
18-10-1981,10.31,30,22,26,13.79,100,57.6,1.96
19-10-1981,5.97,30,23,26.5,18.11,100,61.8,2.33
20-10-1981,3.74,32,23,27.5,16.92,100,48.4,2.1
21-10-1981,0,33,23,28,16.48,66.7,45,2.59
22-10-1981,0,30,21,25.5,19.03,72.6,51.9,3.06
23-10-1981,0,30,21,25.5,23.77,72.8,52,1.98
24-10-1981,0,31,22,26.5,20.44,66.2,47.9,1.35
25-10-1981,10.19,31,21,26,21.48,100,46.2,1.5
26-10-1981,0,31,19,25,20.42,44.2,32.1,2.41
27-10-1981,0,31,21,26,23.46,60.8,43.1,2.07
28-10-1981,0,31,23,27,20.55,74.9,55.1,1.59
29-10-1981,1.78,29,25,27,13.72,100,80.2,2.09
30-10-1981,8.64,29,24,26.5,14.08,100,72.4,3.25
31-10-1981,2.71,28,23,25.5,14.16,100,74.2,0.5
01-11-1981,0,27,22,24.5,14.22,83.3,71.9,1.74
02-11-1981,0,29,23,26,17.2,85.4,68.5,2.45
03-11-1981,13.72,27,24,25.5,12.39,100,83.6,2.46
04-11-1981,4.24,25,22,23.5,14,100,80.1,0.14
05-11-1981,3.26,26,24,25,13.02,100,86,3.68
06-11-1981,13.66,28,24,26,12.34,100,81.7,4.15
07-11-1981,1.03,26,23,24.5,13.44,100,78.7,3.01
08-11-1981,0.87,26,22,24,13.73,100,76.5,0.5
09-11-1981,0.25,26,22,24,10.23,100,81.9,1.53
10-11-1981,0,27,23,25,13.69,84.5,76.3,1.97
11-11-1981,0,29,21,25,16.14,77.2,57.6,1.76
12-11-1981,0,30,21,25.5,20.24,72.4,51.8,2.83
13-11-1981,0,29,22,25.5,19.38,80.3,62.2,3.19
14-11-1981,0,30,19,24.5,22.16,63.5,43.1,2.35
15-11-1981,0,27,21,24,22.09,77.1,64.6,0.83
16-11-1981,0.83,24,21,22.5,16.74,100,85.3,2.08
17-11-1981,2.3,24,21,22.5,15,100,83.4,2.31
18-11-1981,1.53,26,20,23,14.2,100,67.1,2.33
19-11-1981,19.47,28,19,23.5,14.89,100,51.3,2.54
20-11-1981,0,28,20,24,16.14,71.4,55,3.49
21-11-1981,0,27,23,25,18.72,87.2,78.2,2.57
22-11-1981,0,28,20,24,19.04,73.7,56.3,3.88
23-11-1981,0,30,21,25.5,19.8,71.1,51.1,3.67
24-11-1981,0,30,19,24.5,19.15,62.9,42.8,4.28
25-11-1981,0,28,19,23.5,16.44,72.4,53.1,2.26
26-11-1981,0,28,21,24.5,17.82,83.8,65,4.04
27-11-1981,6.61,28,23,25.5,14.44,100,70.1,1.4
28-11-1981,1.15,26,23,24.5,8.94,100,81.5,1.64
29-11-1981,4.79,25,21,23,8.53,100,79.8,0.98
30-11-1981,9.12,25,21,23,12.92,100,77.9,4.24
01-12-1981,1.02,24,20,22,9.4,100,81.3,0.51
02-12-1981,2.07,25,22,23.5,15.34,100,87.4,2.17
03-12-1981,0,28,20,24,18.36,69.1,53.7,2.12
04-12-1981,0,31,21,26,18.73,72.8,49.1,4.86
05-12-1981,0,33,22,27.5,21.13,53.9,36.9,2.79
06-12-1981,0,32,21,26.5,18.94,58.7,39.7,4.48
07-12-1981,0,29,20,24.5,18.36,71.6,52,1.68
08-12-1981,0,31,24,27.5,19.43,80.5,61.1,3.54
09-12-1981,0,29,24,26.5,17,85.8,72.1,3.08
10-12-1981,0,30,21,25.5,17.56,73.2,52.2,2.91
11-12-1981,0,28,20,24,17.2,69.3,53.8,1.01
12-12-1981,0,29,16,22.5,19.43,50.5,34.8,3.55
13-12-1981,0,29,18,23.5,17.61,64.1,44,2.12
14-12-1981,0,30,19,24.5,20.26,62.4,42.6,0.86
15-12-1981,0,28,19,23.5,19.16,70.5,52.1,1.52
16-12-1981,0,29,19,24,20.76,60.8,44.3,2.43
17-12-1981,0,28,20,24,18.93,73.7,56.3,2.96
18-12-1981,0,28,19,23.5,18.41,69.2,51.4,2.02
19-12-1981,0,28,21,24.5,20.91,81.2,63.4,1.54
20-12-1981,0,30,21,25.5,20.91,73.2,52.2,4.33
21-12-1981,0,29,20,24.5,20.91,76.7,54.7,1.59
22-12-1981,0,29,21,25,20.91,77.1,57.5,1.98
23-12-1981,0,32,20,26,20.92,58.2,37.8,2.06
24-12-1981,0,30,22,26,19.81,71.6,53.8,3.51
25-12-1981,0,31,20,25.5,20.94,64.5,43,1.77
26-12-1981,0,30,19,24.5,20.06,61.6,42.2,1.74
27-12-1981,0,30,19,24.5,14.72,64.3,43.5,2.43
28-12-1981,0,29,20,24.5,14.68,63.9,47.9,3.05
29-12-1981,0,30,21,25.5,14.21,67.5,49.2,3.38
30-12-1981,0,29,19,24,16.69,65.6,46.7,3.49
31-12-1981,1.74,26,17,21.5,12.21,100,53.6,1.56
01-01-1982,1.67,29,18,23.5,10.55,100,39.9,1.68
02-01-1982,0,28,17,22.5,13.61,54.3,40.1,1.39
03-01-1982,0,29,18,23.5,16.94,63.6,43.8,1.26
04-01-1982,0,28,19,23.5,15.71,74.3,54.1,0.56
05-01-1982,0,28,22,25,17.26,78.9,65,1.44
06-01-1982,0,27,17,22,16.52,62.9,46.8,1.34
07-01-1982,0,28,19,23.5,17.62,73.4,53.6,0.98
08-01-1982,0,30,20,25,14.76,66.2,46.4,2.33
09-01-1982,0,32,19,25.5,17.64,45.5,30.9,0.76
10-01-1982,0,31,17,24,20.35,31.5,24.8,3.46
11-01-1982,0,33,18,25.5,20.72,32.4,23.2,1.77
12-01-1982,0,31,16,23.5,17.49,22.4,20.7,2.96
13-01-1982,0,32,17,24.5,17.41,27.9,22.1,2.2
14-01-1982,0,30,18,24,21.25,54,37.1,2.21
15-01-1982,0,32,17,24.5,21.64,22.5,20.1,2.49
16-01-1982,0,30,19,24.5,21.69,57.8,40.4,1.09
17-01-1982,0,29,18,23.5,18.48,58.3,41.3,1.85
18-01-1982,0,28,19,23.5,13.41,70,51.8,3.62
19-01-1982,0,29,19,24,19.54,71.8,49.8,2.64
20-01-1982,0,28,18,23,19.34,57,43.1,4.03
21-01-1982,0,29,19,24,20.67,64,45.9,2.84
22-01-1982,0,29,20,24.5,21.29,72.7,52.6,2.52
23-01-1982,0,31,18,24.5,22.11,45.1,31.3,0.9
24-01-1982,0,31,17,24,22.17,31.7,24.9,1.42
25-01-1982,2.74,29,16,22.5,20.3,100,28.9,1.51
26-01-1982,0,30,14,22,20.07,7.1,15.6,1.94
27-01-1982,0,28,15,21.5,19.34,38,30.4,1.41
28-01-1982,0,30,15,22.5,20.26,28.2,23.5,2.07
29-01-1982,0,31,17,24,22.52,35.3,26.3,0.88
30-01-1982,0,31,17,24,22.59,32.8,25.3,3.23
31-01-1982,0,31,16,23.5,22.67,20.8,20.1,1.21
01-02-1982,0,31,15,23,19.71,9.4,15.7,1.03
02-02-1982,0,31,17,24,17.48,1,10,1.98
03-02-1982,0,30,16,23,17.35,1,10,2.13
04-02-1982,0,30,18,24,19.08,49.8,35.2,2.18
05-02-1982,0,30,20,25,23.05,65.8,46.2,1.29
06-02-1982,0,31,19,25,20.32,54,36.5,2.16
07-02-1982,0,29,19,24,21.8,63.2,45.5,2.05
08-02-1982,0,29,19,24,23.28,1,10,1.71
09-02-1982,0,31,19,25,18.85,55.2,37,2.43
10-02-1982,0,30,17,23.5,18.55,45.8,32.2,2.63
11-02-1982,0,30,18,24,19.99,55.2,37.6,2.76
12-02-1982,0,31,18,24.5,18.55,46.1,31.7,2.46
13-02-1982,0,31,21,26,23.68,68.8,47.1,2.54
14-02-1982,0,29,21,25,19.96,81.1,59.8,1.76
15-02-1982,0,31,19,25,23.85,59.2,38.8,2.06
16-02-1982,0,30,22,26,19.6,80.4,58.8,2.17
17-02-1982,0,30,21,25.5,23.27,79,55.3,1.77
18-02-1982,0,30,22,26,21.34,76.8,56.7,2.64
19-02-1982,0,29,20,24.5,23.88,63,47.4,3.62
20-02-1982,0,30,20,25,19.84,65.1,45.8,1.57
21-02-1982,0,30,18,24,22.86,55.6,37.8,1.75
22-02-1982,0,26,19,22.5,23.04,1,10,2.69
23-02-1982,0,29,16,22.5,21.6,1,10,1.88
24-02-1982,0,28,16,22,20.58,49.4,36.4,1.37
25-02-1982,0,29,16,22.5,19.42,40.8,30.8,0.53
26-02-1982,2.88,29,20,24.5,18.35,100,48.3,1.43
27-02-1982,0,33,17,25,14.29,19.1,17.8,1.58
28-02-1982,0,34,18,26,20.93,5.9,12.6,1.64
01-03-1982,0,33,19,26,14.26,34.4,24.8,1.71
02-03-1982,0,33,20,26.5,12.02,51.5,32.9,1.85
03-03-1982,0,31,23,27,20.99,78.8,57.3,0.82
04-03-1982,0,31,19,25,21.46,48.2,33.9,1.21
05-03-1982,0,31,18,24.5,23.87,49.7,33.2,2.93
06-03-1982,0,32,20,26,21.14,1,10,1.82
07-03-1982,0,33,23,28,25.13,1,10,1.79
08-03-1982,0,31,22,26.5,18.89,70.7,50.3,3.77
09-03-1982,0,32,20,26,20.87,56.8,37.2,1.87
10-03-1982,0,32,22,27,21.9,75,49.7,2.74
11-03-1982,0,32,22,27,15.42,64.7,44.5,1.43
12-03-1982,0,31,20,25.5,16.83,63.7,42.6,2.31
13-03-1982,0,33,23,28,14.69,72.8,48.1,2.26
14-03-1982,0,38,23,30.5,17.39,17.5,15.2,2.06
15-03-1982,0,36,24,30,17.56,60.8,37.2,1.73
16-03-1982,0,34,23,28.5,17.95,62.2,40.4,1.92
17-03-1982,0,33,23,28,16.96,64.5,43.9,1.14
