date,precip,t_max,t_min,t_mean,s,rh_830,rh_1430,ws
03-08-1989,26.62,19,14,16.5,1.68,100,86,5.8
04-08-1989,5.77,20,16,18,1.11,100,89,5.5
05-08-1989,14.89,19,16,17.5,1.17,100,92,6.5
06-08-1989,9.01,18,17,17.5,0.6,100,100,6.7
07-08-1989,7.58,21,15,18,1.78,100,81,5.5
08-08-1989,2.65,20,15,17.5,1.5,100,84,4.8
09-08-1989,0.99,16,15,15.5,0.57,100,100,4.3
10-08-1989,60.25,17,14,15.5,0.1,100,94,5.4
11-08-1989,26.55,17,16,16.5,0.55,100,100,6.2
12-08-1989,26.79,19,17,18,0.7,100,96,5.9
13-08-1989,36.41,20,15,17.5,1.25,100,85,6.6
14-08-1989,35.72,19,15,17,0.84,100,93,5.6
15-08-1989,20.15,21,16,18.5,1.2,100,87,5.8
16-08-1989,20.8,23,14,18.5,1.85,100,75,5.1
17-08-1989,16.36,20,16,18,0.64,100,89,5.8
18-08-1989,15.28,22,16,19,0.95,100,81,6.4
19-08-1989,3.41,22,17,19.5,0.84,100,84,6.4
20-08-1989,8.39,19,17,18,0.27,100,99,6.3
21-08-1989,21.7,20,16,18,1.03,100,90,4.6
22-08-1989,17.63,19,17,18,0.93,100,96,4.5
23-08-1989,7.83,22,15,18.5,1.55,100,80,4.6
24-08-1989,4.78,20,12,16,2.2,100,75,5.9
25-08-1989,11.39,20,12,16,2.22,100,77,5
26-08-1989,176.13,20,15,17.5,1.55,100,85,5.4
27-08-1989,3.61,21,15,18,1.1,100,84,4.2
28-08-1989,6.72,22,17,19.5,0.77,100,87,4.6
29-08-1989,8.87,21,14,17.5,1.74,100,79,5.2
30-08-1989,8.47,25,15,20,2.26,100,74,4.9
31-08-1989,20.6,22,13,17.5,2.79,100,74,4.5
01-09-1989,0,22,12,17,2.68,96,70,3.3
02-09-1989,0,24,14,19,2.97,89,72,2.7
03-09-1989,53.1,21,15,18,1.82,100,82,2
04-09-1989,0,23,15,19,2.65,83,76,2.8
05-09-1989,24.13,21,12,16.5,2.5,100,75,3.1
06-09-1989,5.15,22,12,17,2.38,100,72,3.1
07-09-1989,28.68,20,14,17,1.61,100,80,4.5
08-09-1989,6.75,24,12,18,3.03,100,70,4.8
09-09-1989,74.88,21,15,18,1.73,100,81,4.5
10-09-1989,22.48,20,15,17.5,1.74,100,88,5.5
11-09-1989,92.89,20,18,19,0.9,100,95,5.5
12-09-1989,0,22,11,16.5,2.96,97,70,4.9
13-09-1989,18.53,19,18,18.5,0.1,100,100,5.1
14-09-1989,0.31,18,17,17.5,0.88,100,100,4
15-09-1989,9.6,20,16,18,1.29,100,90,3.8
16-09-1989,33.75,20,16,18,1.17,100,88,2.8
17-09-1989,12.19,21,15,18,2.01,100,81,1.7
18-09-1989,3.35,21,15,18,1.82,100,82,2.4
19-09-1989,1.49,18,17,17.5,0.86,100,100,2.5
20-09-1989,13.63,21,16,18.5,1.64,100,87,2.7
21-09-1989,12.44,17,16,16.5,1.06,100,100,2.8
22-09-1989,32.38,18,15,16.5,1.52,100,93,2.2
23-09-1989,91.72,21,14,17.5,2.63,100,78,1.9
24-09-1989,6.48,21,15,18,2.05,100,82,1.9
25-09-1989,8.75,19,18,18.5,0.53,100,100,2.9
26-09-1989,81.23,20,17,18.5,0.1,100,97,2.9
27-09-1989,13.88,19,18,18.5,0.21,100,100,3.1
28-09-1989,4.42,18,17,17.5,0.88,100,100,3.5
29-09-1989,0,22,12,17,2.45,94,72,3.1
30-09-1989,85.44,20,15,17.5,1.51,100,84,2.5
01-10-1989,0,21,13,17,2.18,88,75,2.3
02-10-1989,0,23,10,16.5,2.96,100,68,2.5
03-10-1989,7.58,21,16,18.5,1.52,100,83,3
04-10-1989,0,23,12,17.5,2.82,97,70,3
05-10-1989,9.03,24,17,20.5,1.05,100,80,2.2
06-10-1989,10.34,18,17,17.5,0.49,100,100,1.1
07-10-1989,6.11,18,16,17,0.1,100,100,2.4
08-10-1989,28.4,19,15,17,1.63,100,88,2.5
09-10-1989,0,22,13,17.5,2.62,90,74,3.2
10-10-1989,0,21,15,18,1.87,79,82,2.5
11-10-1989,15.11,18,15,16.5,0.77,100,97,1.5
12-10-1989,7.14,18,17,17.5,0.4,100,100,0.9
13-10-1989,15.93,21,15,18,1.68,100,81,0.9
14-10-1989,25.92,21,18,19.5,0.5,100,95,1.1
15-10-1989,11.84,22,17,19.5,0.61,100,88,1.1
16-10-1989,0,23,16,19.5,1.58,79,78,2
17-10-1989,36.75,22,15,18.5,0.91,100,80,3
18-10-1989,0,24,13,18.5,2.47,90,72,2.8
19-10-1989,46.22,25,16,20.5,1.91,100,74,2.1
20-10-1989,7.28,22,15,18.5,1.45,100,79,1.5
21-10-1989,0.26,19,17,18,0.68,100,100,1.1
22-10-1989,13.32,20,15,17.5,1.53,100,86,0.8
23-10-1989,30.12,18,17,17.5,0.44,100,100,0.9
24-10-1989,1.22,20,16,18,1.24,100,87,1.1
25-10-1989,0,23,17,20,1.85,76,82,1
26-10-1989,0,24,16,20,2.78,82,75,1.2
27-10-1989,0,23,11,17,3.42,99,69,0.7
28-10-1989,51.84,22,14,18,2.49,100,76,0.8
29-10-1989,0,23,10,16.5,3.97,100,67,1.9
30-10-1989,0,22,15,18.5,2.54,82,77,1.9
31-10-1989,0,21,15,18,2.17,81,80,2.9
01-11-1989,0,23,18,20.5,2.07,72,84,3.5
02-11-1989,0,23,14,18.5,2.29,87,74,2.9
03-11-1989,2.28,22,15,18.5,2.06,100,79,2.8
04-11-1989,15.63,21,15,18,1.73,100,80,2.2
05-11-1989,0,25,14,19.5,3.69,92,70,2.1
06-11-1989,0,24,15,19.5,3.36,84,74,3.1
07-11-1989,0,23,15,19,2.67,81,76,3
08-11-1989,0,23,15,19,2.78,83,75,3.1
09-11-1989,0,22,16,19,2.32,78,80,2.2
10-11-1989,0,23,15,19,2.41,82,77,3.6
11-11-1989,19.96,23,18,20.5,1.65,100,87,3.8
12-11-1989,0,23,16,19.5,1.94,78,80,3
13-11-1989,0,23,22,22.5,0.37,63,100,2.9
14-11-1989,0,24,23,23.5,0.99,62,100,3.1
15-11-1989,0,21,19,20,1.74,68,100,3.3
16-11-1989,0,21,16,18.5,2.42,75,86,3.3
17-11-1989,0,21,10,15.5,3.42,100,70,4
18-11-1989,0,20,14,17,1.61,82,81,4.6
19-11-1989,0,21,13,17,1.95,88,76,5.2
20-11-1989,0,21,11,16,2.14,96,71,3.8
21-11-1989,0,23,10,16.5,2.18,100,68,3.6
22-11-1989,0,22,5,13.5,3.34,100,62,3.6
23-11-1989,0,23,1,12,4.93,100,59,3.9
24-11-1989,0,23,5,14,3.71,100,62,3.7
25-11-1989,0,25,13,19,3.2,97,69,3.8
26-11-1989,0,22,10,16,2.52,100,68,3.9
27-11-1989,0,20,12,16,2.07,91,75,4.4
28-11-1989,0.87,20,16,18,0.86,100,89,4.4
29-11-1989,0,22,5,13.5,3.09,100,62,3.7
30-11-1989,0,21,12,16.5,1.85,90,74,3.9
01-12-1989,0,25,11,18,3.42,100,67,4.1
02-12-1989,0,22,7,14.5,3.23,100,64,3.7
03-12-1989,0,25,2,13.5,4.25,100,61,3.5
04-12-1989,0,29,6,17.5,5.09,100,65,4
05-12-1989,0,26,10,18,3.98,100,66,3.5
06-12-1989,0,25,11,18,3.49,100,68,4
07-12-1989,0,22,13,17.5,2.19,87,75,3.7
08-12-1989,0,17,4,10.5,2.4,100,66,3.4
09-12-1989,8.92,20,16,18,0.87,100,90,3.4
10-12-1989,1.02,18,17,17.5,0.42,100,91,3.6
11-12-1989,0,20,17,18.5,1.48,72,91,3.2
12-12-1989,0,21,15,18,1.74,81,80,3.9
13-12-1989,0,21,7,14,2.19,100,66,3.6
14-12-1989,4.52,19,13,16,0.56,100,85,4.3
15-12-1989,3.99,20,13,16.5,1.35,100,79,4.2
16-12-1989,0,23,2,12.5,4.53,100,59,4.4
17-12-1989,0,25,2,13.5,4.73,100,60,4
18-12-1989,0,21,6,13.5,3.57,100,63,3.6
19-12-1989,0,22,4,13,4.58,100,61,3.4
20-12-1989,0,24,2,13,5.39,100,60,2.9
21-12-1989,0,28,7,17.5,5.66,100,65,3.2
22-12-1989,0,26,9,17.5,4.85,100,65,1.9
23-12-1989,0,25,15,20,3.82,87,72,2.6
24-12-1989,0.25,22,13,17.5,2.3,100,73,2.6
25-12-1989,0,22,10,16,3.15,100,68,2.4
26-12-1989,0,24,3,13.5,5.5,100,60,1.6
27-12-1989,0,23,3,13,5.82,100,60,2
28-12-1989,0,31,4,17.5,7.97,100,65,1.9
29-12-1989,0,30,1,15.5,8.98,100,63,2.1
30-12-1989,0,27,5,16,7.59,100,63,2.7
31-12-1989,0,26,4,15,7.75,100,62,2.1
01-01-1990,0,26,4,15,7.47,100,62,2.1
02-01-1990,0,28,7,17.5,8.02,100,64,3.7
03-01-1990,0,27,5,16,8.34,100,63,3.5
04-01-1990,0,24,9,16.5,5.93,100,66,5.1
05-01-1990,0,27,7,17,8.44,100,64,6.2
06-01-1990,0,25,6,15.5,8.24,100,63,4.6
07-01-1990,0,23,7,15,6.85,100,63,4.7
08-01-1990,0,22,6,14,6.03,100,63,4.3
09-01-1990,0,21,4,12.5,7.31,100,61,4.5
10-01-1990,0,24,3,13.5,9.82,100,60,4.2
11-01-1990,0,23,1,12,9.2,100,59,3.9
12-01-1990,0,25,7,16,9,100,63,3.3
13-01-1990,0,24,5,14.5,8.32,100,62,3
14-01-1990,0,25,15,20,6.29,87,72,2.6
15-01-1990,0,22,12,17,4.61,93,71,2.9
16-01-1990,0,23,6,14.5,6.3,100,63,3.9
17-01-1990,0,23,5,14,6.31,100,62,3.3
18-01-1990,0,22,5,13.5,6.32,100,62,2.9
19-01-1990,0,25,6,15.5,8.33,100,63,3.1
20-01-1990,0,26,8,17,8.31,100,64,2.7
21-01-1990,0,26,7,16.5,7.78,100,64,1.7
22-01-1990,0,24,4,14,8.62,100,61,2.7
23-01-1990,0,23,3,13,7.31,100,60,3.2
24-01-1990,0,24,14.6,19.3,9.05,100,59,2.8
25-01-1990,0,24,1,12.5,7.9,100,59,2.7
26-01-1990,0,24,6,15,7.14,100,63,3
27-01-1990,0,23,6,14.5,6.74,100,62,4
28-01-1990,0,22,12,17,3.64,92,72,4
29-01-1990,0,23,10,16.5,5.92,100,67,4.6
30-01-1990,0,22,9,15.5,4.51,100,67,4.3
31-01-1990,0,24,14,19,3.6,87,73,3.2
01-02-1990,0,22,11,16.5,3.4,100,69,3.2
02-02-1990,0,22,10,16,3.89,100,68,3.5
03-02-1990,0,22,6,14,4.61,100,63,3.8
04-02-1990,0,24,6,15,5.7,100,63,3.5
05-02-1990,0,25,14,19.5,3.65,89,71,3.2
06-02-1990,0,23,10,16.5,4.63,100,67,3.7
07-02-1990,0,26,8,17,5.82,100,64,4.8
08-02-1990,0,27,9,18,5.25,100,65,4.8
09-02-1990,0,25,6,15.5,5.48,100,63,4.4
10-02-1990,0,26,8,17,5.18,100,64,4.7
11-02-1990,0,26,7,16.5,5.5,100,64,5.2
12-02-1990,0,29,8,18.5,5.95,100,65,4.1
13-02-1990,0,25,7,16,5,100,63,2.8
14-02-1990,0,22,8,15,3.75,100,66,2.6
15-02-1990,0,21,8,14.5,2.89,100,66,1.2
16-02-1990,0,21,9,15,1.96,100,69,1.5
17-02-1990,0,22,11,16.5,1.83,98,70,1.1
18-02-1990,0,21,7,14,2.39,100,65,1.6
19-02-1990,0,20,8,14,2.17,100,67,2.6
20-02-1990,0,23,9,16,3.19,100,65,3.2
21-02-1990,0,25,8,16.5,4.63,100,64,3.8
22-02-1990,0,28,12,20,4.27,100,67,3
23-02-1990,0,30,9,19.5,5.39,100,66,3.4
24-02-1990,0,26,10,18,4.32,100,66,3.5
25-02-1990,0,27,9,18,4.78,100,65,3.6
26-02-1990,0,24,15,19.5,2.6,82,75,3.2
27-02-1990,0,27,12,19.5,3.9,100,68,1.9
28-02-1990,0,27,11,19,4.09,100,66,2
01-03-1990,0,27,7,17,4.58,100,64,1.8
02-03-1990,0,25,8,16.5,3.81,100,64,2.6
03-03-1990,0,24,9,16.5,3.4,100,66,3.4
04-03-1990,0,24,10,17,3.35,100,67,3.1
05-03-1990,0,21,10,15.5,2.61,100,69,2.3
06-03-1990,0,22,13,17.5,2.28,91,72,1.8
07-03-1990,0,26,9,17.5,4.38,100,65,2.1
08-03-1990,0,23,7,15,3.57,100,63,2.4
09-03-1990,0,27,7,17,4.32,100,64,1.9
10-03-1990,0,25,10,17.5,3.25,100,66,1.9
11-03-1990,0,25,10,17.5,3.91,100,66,0.7
12-03-1990,0,25,9,17,3.36,100,65,1.1
13-03-1990,0,25,11,18,2.98,100,68,0.8
14-03-1990,1.96,22,12,17,2.32,100,71,0.8
15-03-1990,0,25,1,13,5.21,100,60,1.3
16-03-1990,0,26,3,14.5,4.93,100,61,1.9
17-03-1990,0,25,14,19.5,2.49,88,72,2.7
18-03-1990,0,24,14,19,3.17,89,72,3.5
19-03-1990,0,25,8,16.5,4.21,100,64,3.7
20-03-1990,0,23,8,15.5,3.65,100,64,2.6
21-03-1990,0,25,11,18,4.03,100,67,1.8
22-03-1990,0,25,9,17,4.88,100,65,1.2
23-03-1990,0,24,8,16,4.54,100,64,1.2
24-03-1990,0,25,8,16.5,4.65,100,64,2
25-03-1990,0,26,10,18,4.46,100,66,2.2
26-03-1990,0,25,7,16,4.87,100,63,2.3
27-03-1990,0,25,11,18,3.87,100,68,2.9
28-03-1990,0,23,12,17.5,3.44,95,70,2.5
29-03-1990,0,24,12,18,3.65,97,69,2
30-03-1990,8.42,23,12,17.5,3.49,100,71,1.3
31-03-1990,1.79,22,15,18.5,2.55,100,78,1.7
01-04-1990,0,27,8,17.5,5.37,100,64,1.6
02-04-1990,0,28,7,17.5,5.83,100,64,1.6
03-04-1990,0,26,9,17.5,4.66,100,65,1.3
04-04-1990,1,25,13,19,3.35,100,70,2.2
05-04-1990,0,25,14,19.5,3.11,93,70,2.3
06-04-1990,0,25,12,18.5,3.34,100,68,1.6
07-04-1990,0,24,10,17,4.15,100,66,1.9
08-04-1990,0,27,13,20,3.51,100,68,1.2
09-04-1990,3.4,25,16,20.5,1.94,100,75,1.8
10-04-1990,1.54,26,15,20.5,2.96,100,71,1.4
11-04-1990,1.53,26,18,22,2.02,100,77,1.3
12-04-1990,19.25,23,15,19,2.12,100,77,1.6
13-04-1990,0,21,12,16.5,1.58,92,73,1.7
14-04-1990,6.29,25,14,19.5,2.57,100,72,1.7
15-04-1990,0,26,17,21.5,2.53,80,75,1.7
16-04-1990,0,26,14,20,3.7,92,70,1
17-04-1990,0,26,10,18,4.13,100,66,1.4
18-04-1990,0,28,16,22,3.22,87,72,2.2
19-04-1990,0,23,14,18.5,2.59,86,74,3.1
20-04-1990,0,25,12,18.5,3.53,100,68,2.9
21-04-1990,0.78,27,9,18,4.5,100,65,3
22-04-1990,14.45,27,8,17.5,4.55,100,64,2.5
23-04-1990,0,27,10,18.5,4.23,100,66,1.6
24-04-1990,0,26,12,19,3.54,100,67,1.7
25-04-1990,0,26,12,19,2.78,100,68,2.1
26-04-1990,0,26,13,19.5,2.63,96,69,2.1
27-04-1990,3.5,23,16,19.5,1.35,100,79,1.1
28-04-1990,0,24,15,19.5,2.22,84,74,1.3
29-04-1990,0,23,17,20,1.66,75,81,1.4
30-04-1990,0,25,13,19,3.26,94,70,1.4
01-05-1990,3.69,25,16,20.5,2.32,100,76,0.6
02-05-1990,4.93,25,18,21.5,2.02,100,79,1.1
03-05-1990,0,27,13,20,3.2,99,69,0.7
04-05-1990,0,26,17,21.5,2.1,79,75,1.5
05-05-1990,0,24,15,19.5,2.25,83,74,1.9
06-05-1990,0,25,16,20.5,2.32,82,74,2.2
07-05-1990,24.84,23,18,20.5,0.92,100,86,2.4
08-05-1990,0,22,17,19.5,1.1,74,83,3.1
09-05-1990,0,25,14,19.5,2.51,90,71,4
10-05-1990,0,25,14,19.5,2.73,90,71,3.8
11-05-1990,2.28,26,14,20,2.85,100,70,2.7
12-05-1990,1.36,27,14,20.5,3.35,100,69,2.5
13-05-1990,0,26,13,19.5,2.9,97,69,2.2
14-05-1990,0,27,11,19,4.12,100,67,2.9
15-05-1990,0,26,9,17.5,3.88,100,65,3.5
16-05-1990,5.98,28,12,20,4.28,100,68,4
17-05-1990,7.7,25,16,20.5,2.63,100,74,4.5
18-05-1990,0,25,11,18,3.31,100,67,3.9
19-05-1990,1.64,27,15,21,2.8,100,70,4.1
20-05-1990,0,27,14,20.5,2.8,94,70,4.8
21-05-1990,0,26,13,19.5,2.6,95,70,4.5
22-05-1990,0,25,15,20,2.19,88,72,4.1
23-05-1990,0,25,16,20.5,1.92,80,76,3.6
24-05-1990,0,24,17,20.5,1.85,78,77,3.6
25-05-1990,0,25,15,20,2.3,84,74,3.6
26-05-1990,0,27,14,20.5,3.01,93,70,4.4
27-05-1990,5.12,25,15,20,2.15,100,73,4.5
28-05-1990,5.81,25,15,20,2.07,100,73,4.2
29-05-1990,0,26,13,19.5,2.51,95,70,4.1
30-05-1990,0,25,16,20.5,1.97,80,75,4.3
31-05-1990,6.1,24,20,22,0.62,100,87,4.9
01-06-1990,0,22,21,21.5,0.81,68,100,4.5
02-06-1990,0,24,18,21,1.65,73,82,4.5
03-06-1990,0,23,18,20.5,1.66,72,85,4.3
04-06-1990,0,21,17,19,1.5,74,89,4.9
05-06-1990,29.36,19,16,17.5,1.14,100,93,4.4
06-06-1990,95.09,19,16,17.5,0.58,100,96,4.5
07-06-1990,142.53,20,17,18.5,0.1,100,98,4.5
08-06-1990,25.91,19,17,18,0.1,100,100,5.1
09-06-1990,17.2,19,17,18,0.1,100,99,5.1
10-06-1990,3.12,22,15,18.5,1.64,100,80,4.6
11-06-1990,57.72,20,16,18,1.09,100,87,5.8
12-06-1990,0.73,22,14,18,1.88,100,76,5.2
13-06-1990,19.5,21,15,18,1.24,100,81,5.2
14-06-1990,65.05,19,16,17.5,0.39,100,96,5.2
15-06-1990,6.25,25,15,20,1.71,100,74,4.5
16-06-1990,2.84,24,16,20,1.64,100,77,5
17-06-1990,31.49,21,17,19,1.06,100,85,6.3
18-06-1990,16.98,20,18,19,0.2,100,99,5.8
19-06-1990,68.3,21,18,19.5,0.69,100,90,5.9
20-06-1990,31.88,19,18,18.5,0.37,100,100,5.3
21-06-1990,21.95,20,19,19.5,0.1,100,100,5.6
22-06-1990,30.85,19,18,18.5,0.18,100,100,5.2
23-06-1990,11.76,17,16,16.5,0.1,100,100,5.2
24-06-1990,43.32,20,16,18,1.12,100,90,5.1
25-06-1990,26.24,18,17,17.5,0.21,100,100,5.2
26-06-1990,108.63,18,17,17.5,0.1,100,100,5.2
27-06-1990,1.86,18,17,17.5,0.1,100,100,5.2
28-06-1990,13.11,18,17,17.5,0.1,100,100,4.4
29-06-1990,32.83,19,17,18,0.1,100,100,5.3
30-06-1990,14.11,17,16,16.5,0.1,100,100,6.5
01-07-1990,15.21,19,17,18,0.17,100,99,5.4
02-07-1990,262.12,18,17,17.5,0.1,100,100,5.7
03-07-1990,7.05,21,18,19.5,0.21,100,92,5.3
04-07-1990,24.62,17,16,16.5,0.52,100,100,5.1
05-07-1990,45.1,18,17,17.5,0.8,100,100,3.9
06-07-1990,3.29,16,15,15.5,0.49,100,100,4.1
07-07-1990,82.98,16,15,15.5,0.23,100,100,3.6
08-07-1990,158.3,17,16,16.5,0.1,100,100,4
09-07-1990,2.6,17,16,16.5,0.1,100,100,3.5
10-07-1990,60.8,17,16,16.5,0.1,100,100,5.2
11-07-1990,27.91,17,16,16.5,0.1,100,100,5.2
12-07-1990,14.09,19,18,18.5,0.1,100,100,5.5
13-07-1990,28.34,20,18,19,0.1,100,97,5
14-07-1990,51.62,19,17,18,0.24,100,97,5.3
15-07-1990,23.61,21,15,18,1.39,100,81,4.9
16-07-1990,22,19,15,17,1.56,100,90,4.9
17-07-1990,36.52,18,17,17.5,0.68,100,100,4.4
18-07-1990,54.86,17,16,16.5,0.15,100,100,4.5
19-07-1990,54.73,19,15,17,1.18,100,88,4.6
20-07-1990,21.69,22,16,19,1.54,100,79,5.7
21-07-1990,163.63,22,15,18.5,1.92,100,79,4.9
22-07-1990,27.51,17,16,16.5,0.34,100,100,5.1
23-07-1990,6.75,19,18,18.5,0.1,100,100,6.3
24-07-1990,103.77,19,18,18.5,0.1,100,100,5
25-07-1990,0,21,15,18,0.81,79,83,5.2
26-07-1990,40.02,17,14,15.5,0.51,100,99,5.1
27-07-1990,0,18,12,15,1.22,88,81,4.4
28-07-1990,0,22,12,17,2.09,92,72,4.6
29-07-1990,70.19,21,14,17.5,1.6,100,79,4.6
30-07-1990,19.13,21,17,19,1.4,100,88,5.1
31-07-1990,15.6,22,16,19,1.41,100,80,5.9
01-08-1990,55.07,22,15,18.5,1.61,100,78,5.5
02-08-1990,13.1,19,16,17.5,0.97,100,93,4.5
03-08-1990,0,22,15,18.5,1.41,81,78,4
04-08-1990,12.82,19,17,18,0.4,100,100,4.1
05-08-1990,197.44,17,16,16.5,0.12,100,100,3.8
06-08-1990,5.54,20,16,18,1,100,87,4
07-08-1990,3.01,21,16,18.5,1.33,100,87,4.1
08-08-1990,5.39,19,14,16.5,1.62,100,88,4.1
09-08-1990,6.54,22,13,17.5,2.51,100,73,4
10-08-1990,22.02,21,16,18.5,1.24,100,85,6
11-08-1990,11.01,19,15,17,1.18,100,91,5.5
12-08-1990,7.34,19,15,17,0.82,100,92,6.4
13-08-1990,35.63,20,15,17.5,0.98,100,85,6.1
14-08-1990,8.55,22,16,19,1.18,100,82,6.9
15-08-1990,28.58,21,15,18,1.57,100,81,6.5
16-08-1990,0,22,15,18.5,1.97,80,79,6.6
17-08-1990,0,23,15,19,2.02,82,77,6.1
18-08-1990,82.23,19,18,18.5,0.43,100,100,6.5
19-08-1990,30.42,19,15,17,1.32,100,92,6.2
20-08-1990,22.47,22,15,18.5,1.54,100,79,6.8
21-08-1990,31.16,21,16,18.5,1.07,100,84,6.9
22-08-1990,29.33,19,18,18.5,0.21,100,100,6.8
23-08-1990,0,23,17,20,1.67,74,84,6.5
24-08-1990,18.45,22,16,19,1.1,100,83,5.5
25-08-1990,70.12,21,16,18.5,1.12,100,86,5
26-08-1990,24.7,21,18,19.5,0.79,100,94,4.6
27-08-1990,84.64,23,14,18.5,2.08,100,74,3.4
28-08-1990,17.65,24,17,20.5,1.34,100,78,3.9
29-08-1990,14.53,22,15,18.5,1.24,100,81,5
30-08-1990,0,21,13,17,1.9,86,76,5.9
31-08-1990,0,20,12,16,1.97,89,77,5.6
01-09-1990,6.11,16,15,15.5,0.52,100,100,4.8
02-09-1990,52.97,16,15,15.5,0.94,100,100,3.9
03-09-1990,20.85,19,16,17.5,0.99,100,97,4.5
04-09-1990,9.29,19,16,17.5,1.18,100,93,5.8
05-09-1990,1.78,22,15,18.5,1.88,100,80,5.2
06-09-1990,15.51,23,14,18.5,2.03,100,75,5
07-09-1990,22.04,23,14,18.5,2.45,100,74,3.6
08-09-1990,3.97,23,15,19,2.19,100,75,3.7
09-09-1990,7.04,20,13,16.5,1.96,100,78,3
10-09-1990,16.23,19,15,17,1.3,100,89,2.9
11-09-1990,5.47,19,15,17,1.06,100,89,3.5
12-09-1990,9.4,20,15,17.5,1.43,100,82,3.9
13-09-1990,20.46,21,14,17.5,1.63,100,79,4.7
14-09-1990,29.87,20,17,18.5,0.74,100,94,4
15-09-1990,5.32,18,17,17.5,0.27,100,100,3.2
16-09-1990,0,22,13,17.5,2.29,88,74,3.2
17-09-1990,0,22,14,18,1.63,83,78,3.1
18-09-1990,4.37,23,14,18.5,2.28,100,75,3.4
19-09-1990,3.52,26,11,18.5,4.06,100,67,3.8
20-09-1990,0,24,10,17,3.42,100,67,4.4
21-09-1990,118.01,22,16,19,1.6,100,81,3.8
22-09-1990,0,22,15,18.5,2.49,82,78,3.2
23-09-1990,0,24,12,18,3.18,98,69,2.8
24-09-1990,2.74,26,15,20.5,2.95,100,72,2.9
25-09-1990,4.16,27,15,21,3.36,100,71,2.9
26-09-1990,17.27,25,13,19,3.42,100,70,2.6
27-09-1990,2.87,25,16,20.5,2.45,100,75,2.7
28-09-1990,74.95,22,13,17.5,2.44,100,73,3
29-09-1990,12.53,26,14,20,3.11,100,71,2.5
30-09-1990,0,25,15,20,2.81,83,74,3.5
01-10-1990,24.52,23,16,19.5,1.96,100,77,3.6
02-10-1990,17.47,19,16,17.5,1.19,100,93,4.1
03-10-1990,19.39,17,15,16,1.11,100,100,3.9
04-10-1990,16.01,18,14,16,1.81,100,90,4.2
05-10-1990,39.32,20,16,18,1.53,100,89,4.8
06-10-1990,0,24,11,17.5,3.64,100,68,4.6
07-10-1990,11.94,23,15,19,2.71,100,76,3.9
08-10-1990,26.59,23,15,19,2.26,100,78,3.8
09-10-1990,0.25,21,16,18.5,1.52,100,87,3
10-10-1990,31.38,21,18,19.5,0.78,100,94,1.7
11-10-1990,21.84,19,16,17.5,0.92,100,92,0.9
12-10-1990,1.51,19,16,17.5,1.11,100,93,1.1
13-10-1990,10,19,15,17,1.43,100,89,1.2
14-10-1990,26.67,23,13,18,2.58,100,73,1.5
15-10-1990,0,20,16,18,1.69,77,86,1.7
16-10-1990,0,20,17,18.5,1.22,73,96,2.5
17-10-1990,9.47,20,16,18,1.47,100,92,2.2
18-10-1990,11.09,16,15,15.5,0.2,100,100,2.8
19-10-1990,12.35,18,16,17,1,100,100,2.5
20-10-1990,17.33,21,18,19.5,0.95,100,98,3.3
21-10-1990,7.54,23,18,20.5,1.31,100,87,3.4
22-10-1990,5.23,21,20,20.5,0.1,100,100,1.7
23-10-1990,22.35,19,18,18.5,0.61,100,100,1.3
24-10-1990,6.21,20,15,17.5,1.61,100,86,3
25-10-1990,0,21,18,19.5,1.12,72,90,2.8
26-10-1990,4.16,21,17,19,0.95,100,87,3.1
27-10-1990,4.18,20,15,17.5,1.45,100,83,3.4
28-10-1990,0,23,13,18,2.77,92,71,2.4
29-10-1990,0,24,11,17.5,3.51,100,68,2.1
30-10-1990,0,22,14,18,2.58,83,76,1.6
31-10-1990,15.57,20,15,17.5,1.81,100,83,1.7
01-11-1990,2.16,20,17,18.5,0.76,100,96,1.6
02-11-1990,44.7,21,19,20,0.98,100,98,1.6
03-11-1990,5.6,23,19,21,1.89,100,87,1.5
04-11-1990,20.14,22,18,20,1.3,100,92,2.1
05-11-1990,35.65,21,17,19,1.44,100,89,2.7
06-11-1990,6.04,21,16,18.5,1.43,100,84,2.7
07-11-1990,0,22,15,18.5,2.18,82,78,2.8
08-11-1990,0,23,17,20,2.31,75,82,2.5
09-11-1990,12.27,20,18,19,0.52,100,100,0.7
10-11-1990,11.62,22,13,17.5,2.24,100,74,0.9
11-11-1990,0,24,10,17,3.26,100,66,0.9
12-11-1990,0,22,11,16.5,2.4,99,69,0.8
13-11-1990,0,24,10,17,3.66,100,66,0.9
14-11-1990,0,23,7,15,4.01,100,64,1.2
15-11-1990,0,21,10,15.5,2.66,100,69,2.2
16-11-1990,0,21,12,16.5,2.25,92,73,0.7
17-11-1990,0,22,11,16.5,2.28,96,71,0.9
18-11-1990,0,22,14,18,1.58,86,76,1.5
19-11-1990,0,22,15,18.5,1.27,79,80,2.6
20-11-1990,0,25,17,21,2.8,79,76,2.5
21-11-1990,1.85,22,12,17,2.58,100,70,3.5
22-11-1990,0,22,11,16.5,3.07,97,70,2.6
23-11-1990,19.19,21,17,19,1.19,100,91,2.1
24-11-1990,4.1,22,16,19,1.35,100,81,2.8
25-11-1990,1.19,21,13,17,1.7,100,77,4
26-11-1990,0,24,16,20,2.55,80,76,4.7
27-11-1990,0,24,12,18,2.87,96,70,4.1
28-11-1990,0,22,10,16,2.47,100,69,4.5
