YPH,Tmin,Tmax,RH830,RH1430,RF,Rday,S,Sday,W,S830,S1430,Sm,ETo,clud,Kc,erf,Tphoto,Tnicto
591.77,13.47644649,27.88881208,86.28182284,62.50952381,813.1,46,4.26,71,1.2953919,11.7356148,11.92428611,0.720070285,103.9598003,1.006587962,119.5537704,650.4,24.28572069,17.07953789
581.77,17.49462366,24.05591398,91.86487455,84.36666667,1924.6,70,1.96,46,1.330621976,14.75879727,14.95240102,0.862535968,76.65291836,3.209145784,88.15085612,1540,22.4155914,19.13494624
535.28,16.98960573,23.84265233,90.75842294,86.04229391,1073.6,32,4.306666667,83,1.315837056,16.44402059,16.64926503,0.899671517,84.5462655,3.126915558,97.22820533,858.4,22.12939068,18.70286738
630.92,11.8781362,26.36953405,83.85125448,69.71003584,31.3,2,7.13,88,1.257678476,14.9708129,15.16835723,0.825039376,103.4729178,1.118280323,118.9938554,24.8,22.74668459,15.50098566
704.32,14.06945725,28.81771633,82.86362007,56.07124936,237.4,38,4.44,69,1.257125298,11.32761544,11.50757117,0.69675191,108.0425399,0.85215066,124.2489209,189.6,25.13065156,17.75652202
669.78,18.27096774,24.53870968,88.84229391,82.99713262,3255.2,80,1.276666667,29,1.298666444,15.10064982,15.28272779,0.813213536,75.15668764,3.398217625,86.43019079,2604,22.97177419,19.83790323
685.55,17.5827957,24.60250896,92.36666667,85.94623656,1193.8,23,5.263333333,80,1.334744544,17.22742875,17.43194295,0.919082019,91.86297739,3.14962477,105.642424,954.4,22.84758065,19.33772401
665.85,12.05089606,27.27992832,82.99749104,63.85483871,78.8,18,6.2,86,1.255622839,15.16649032,15.36387455,0.799255448,101.5103089,0.861761235,116.7368553,62.4,23.47267025,15.85815412
727.05,14.24749104,27.96802355,83.56945725,67.3469278,376.2,38,4.11,75,1.261904463,11.86036726,12.04081257,0.726017116,103.7563602,0.933007032,119.3198143,300.8,24.53789042,17.67762417
795.77,17.24408602,25.41684588,90.51111111,84.29641577,2090.3,63,2.693333333,54,1.322201665,14.49812025,14.68363095,0.849684002,84.72889375,2.630971271,97.43822782,1672,23.37365591,19.28727599
757.46,17.80860215,25.26451613,90.68494624,83.26272401,777,21,4.656666667,74,1.320105516,16.76030131,16.96451922,0.898445989,90.13393337,2.921254426,103.6540234,620.8,23.40053763,19.67258065
803.53,13.94516129,27.14695341,82.35806452,65.61612903,84.3,8,8.166666667,90,1.239508569,15.96249295,16.15589427,0.792320759,110.916493,1.163107987,127.553967,67.2,23.84650538,17.24560932
844.86,15.25110087,29.77132616,82.31182796,58.59142345,423.8,35,4,73,1.257732161,13.53864501,13.71342729,0.684680382,108.1638003,0.850867139,124.3883704,339.2,26.14126984,18.88115719
727.65,18.47670251,25.41433692,92.01433692,83.91075269,2125.8,69,1.433333333,44,1.34121875,15.67936177,15.86617571,0.845639624,75.75198732,3.148829507,87.11478541,1700.8,23.67992832,20.21111111
