date,precip,t_max,t_min,t_mean,s,rh_830,rh_1430,ws
01-01-1981,0,28,11,19.5,15.71,100,62,3.62
02-01-1981,0,26,10,18,13.1,100,63,2.03
03-01-1981,0,27,9,18,15.95,100,60,2.3
04-01-1981,0,26,10,18,15.49,100,62,0.93
05-01-1981,0,29,10,19.5,12.49,100,61,3.26
06-01-1981,0,27,13,20,15.77,100,66,2.03
07-01-1981,0,27,15,21,16.34,100,71,1.4
08-01-1981,0,30,17,23.5,19.11,98,68,3.42
09-01-1981,0,30,16,23,18.58,100,68,2.31
10-01-1981,0,28,16,22,16.95,100,70,2
11-01-1981,0,29,17,23,15.24,97,69,0.82
12-01-1981,0,31,19,25,16.08,89,70,3.01
13-01-1981,0,31,17,24,16.77,100,67,3.65
14-01-1981,0,32,14,23,17.44,100,63,1.54
15-01-1981,0,31,13,22,16.31,100,63,2.35
16-01-1981,0,32,14,23,20.29,100,63,2.63
17-01-1981,0,31,14,22.5,19.8,100,63,2.57
18-01-1981,0,32,11,21.5,21.26,100,61,2.22
19-01-1981,0,33,12,22.5,22.09,100,62,2.29
20-01-1981,0,33,13,23,19.64,100,62,2.27
21-01-1981,0,32,15,23.5,21.14,100,64,1.93
22-01-1981,0,33,16,24.5,17.08,100,65,2.72
23-01-1981,0,33,18,25.5,18.6,96,67,0.88
24-01-1981,0,32,16,24,20.18,100,65,4.44
25-01-1981,0,31,13,22,16.05,100,63,2.54
26-01-1981,0,30,14,22,13.62,100,64,0.22
27-01-1981,0,30,16,23,19.28,100,67,3.35
28-01-1981,0,29,12,20.5,21.83,100,62,2.24
29-01-1981,0,29,14,21.5,23.12,100,65,2.98
30-01-1981,0,30,13,21.5,20.32,100,63,1.03
31-01-1981,0,30,16,23,19.47,100,67,2.64
01-02-1981,0,31,15,23,21.94,100,64,1.76
02-02-1981,19.98,32,17,24.5,18.85,100,66,1.05
03-02-1981,0,33,17,25,20.46,100,66,2
04-02-1981,0,34,18,26,19.7,95,66,2.05
05-02-1981,0,34,20,27,20.23,87,68,1.7
06-02-1981,0,31,18,24.5,21.21,94,68,2.22
07-02-1981,0,32,18,25,23.74,95,67,2.18
08-02-1981,0,31,15,23,20.06,100,65,1.22
09-02-1981,0,32,14,23,19.44,100,63,2.5
10-02-1981,0,31,16,23.5,22.59,100,65,2.99
11-02-1981,0,30,19,24.5,20.8,86,73,3.89
12-02-1981,0,34,18,26,24.06,95,66,3.91
13-02-1981,0,34,19,26.5,24.18,92,67,1.18
14-02-1981,0,36,16,26,21.51,100,65,2.36
15-02-1981,0,36,15,25.5,24.22,100,64,2.68
16-02-1981,0,34,14,24,21.5,100,63,1.22
17-02-1981,0,33,17,25,21.59,100,65,0.9
18-02-1981,0,33,18,25.5,22.35,93,67,1.96
19-02-1981,0,33,23,28,21.11,71,75,2.9
20-02-1981,0,33,20,26.5,18.9,85,69,1.44
21-02-1981,0,30,20,25,22.44,82,74,1.98
22-02-1981,0,31,18,24.5,23.6,92,69,2.33
23-02-1981,0,33,15,24,22.9,100,64,3.75
24-02-1981,0,32,16,24,24.99,100,65,2.23
25-02-1981,0,31,15,23,20.66,100,64,0.49
26-02-1981,0,34,14,24,22.02,100,63,1.97
27-02-1981,0,33,17,25,24.34,100,66,1.37
28-02-1981,0,33,20,26.5,23.8,86,69,3.27
01-03-1981,0,32,17,24.5,22.27,100,66,0.69
02-03-1981,0,32,15,23.5,24.25,100,64,3.04
03-03-1981,9.47,32,16,24,18.12,100,65,0.95
04-03-1981,0,31,13,22,22.98,100,63,2.65
05-03-1981,0,32,15,23.5,24.05,100,64,1.46
06-03-1981,2.94,32,18,25,21.97,100,67,1.86
07-03-1981,0,33,16,24.5,23.64,100,65,2.11
08-03-1981,0,34,19,26.5,23.05,92,67,2.4
09-03-1981,0,33,14,23.5,23.32,100,63,1.98
10-03-1981,0,32,16,24,21.2,100,65,1.88
11-03-1981,0,32,16,24,21.43,100,65,1.64
12-03-1981,0,32,18,25,24.19,92,68,1.24
13-03-1981,0,33,17,25,24.09,100,66,1.87
14-03-1981,0,32,16,24,23.07,100,65,2.19
15-03-1981,0,34,17,25.5,24.39,100,66,1.11
16-03-1981,0,36,17,26.5,25.93,100,65,1.68
17-03-1981,0,35,18,26.5,22.53,100,66,1.39
18-03-1981,0,35,18,26.5,24.84,94,66,2.54
19-03-1981,0,35,18,26.5,23.27,99,66,1.52
20-03-1981,1.18,33,19,26,22.91,100,67,1.46
21-03-1981,0,31,17,24,23.92,96,68,2.24
22-03-1981,0,31,18,24.5,23.83,92,69,1.75
23-03-1981,0,33,16,24.5,26.55,100,65,1.57
24-03-1981,0,33,18,25.5,26.63,98,66,2.35
25-03-1981,0,32,18,25,24.34,97,67,1.42
26-03-1981,0,33,17,25,26.11,100,65,2.09
27-03-1981,0,31,16,23.5,24.52,100,66,2.19
28-03-1981,2.9,29,18,23.5,20.41,100,72,1.79
29-03-1981,0,33,22,27.5,24.8,75,73,2.88
30-03-1981,0,31,17,24,21.8,97,67,1.23
31-03-1981,0,34,17,25.5,22.23,100,66,2.16
01-04-1981,0,32,18,25,22.14,95,67,0.78
02-04-1981,0,32,16,24,24.82,100,65,1.06
03-04-1981,29.42,34,17,25.5,26.05,100,65,1.65
04-04-1981,0,33,19,26,24.8,91,68,2.2
05-04-1981,0,34,18,26,27.03,93,67,0.7
06-04-1981,1.42,31,19,25,24.71,100,70,1.07
07-04-1981,2.25,32,20,26,23.32,100,71,2.11
08-04-1981,8.45,27,19,23,24.07,100,80,1.25
09-04-1981,1.3,29,20,24.5,18.59,100,75,2.79
10-04-1981,0,29,21,25,20.18,78,79,2.69
11-04-1981,15.43,31,18,24.5,21,100,69,1.44
12-04-1981,1.72,33,19,26,22.53,100,68,1.62
13-04-1981,26.16,30,20,25,22.83,100,74,1.46
14-04-1981,22.69,29,20,24.5,21.64,100,77,1.21
15-04-1981,0,31,21,26,19.98,78,74,2.32
16-04-1981,4.04,29,20,24.5,11.45,100,76,2.94
17-04-1981,1.45,31,21,26,12.63,100,74,3.1
18-04-1981,0,32,20,26,14.84,85,69,3.2
19-04-1981,0.25,27,20,23.5,19.87,100,81,2.01
20-04-1981,10.7,31,20,25.5,14.83,100,72,1.83
21-04-1981,11.02,34,19,26.5,13.63,100,67,1.44
22-04-1981,0,32,20,26,16.74,83,70,2.3
23-04-1981,0,32,19,25.5,16.28,87,69,1.46
24-04-1981,2.7,28,19,23.5,20.95,100,75,2.7
25-04-1981,0,33,19,26,22.81,88,68,0.73
26-04-1981,0,34,19,26.5,23.39,92,67,2
27-04-1981,60.03,32,16,24,26.8,100,65,1.06
28-04-1981,0,35,18,26.5,23.49,95,66,1.65
29-04-1981,33.93,35,18,26.5,22.02,100,66,1.81
30-04-1981,9.69,33,18,25.5,20.47,100,67,3.07
01-05-1981,0,31,19,25,19.37,87,71,3.18
02-05-1981,0,30,20,25,18.92,85,72,3.25
03-05-1981,18.74,28,20,24,9.6,100,80,1.99
04-05-1981,9.01,27,21,24,13.81,100,87,2.89
05-05-1981,0,31,21,26,18.72,79,74,3.29
06-05-1981,0,31,22,26.5,16.47,74,76,2.76
07-05-1981,0,32,22,27,19.15,75,75,3.76
08-05-1981,11.15,29,21,25,18.45,100,78,0.91
09-05-1981,1.11,29,21,25,16.93,100,77,0.95
10-05-1981,0,31,20,25.5,16.49,82,71,4.34
11-05-1981,0,31,21,26,20.25,77,75,1.41
12-05-1981,0,32,21,26.5,16.23,79,73,3.81
13-05-1981,18.52,32,18,25,19.38,100,67,2.68
14-05-1981,7.06,25,18,21.5,22.5,100,87,2.58
15-05-1981,47.27,23,18,20.5,18.58,100,94,2.87
16-05-1981,0,29,20,24.5,15.96,83,76,1.99
17-05-1981,0,29,20,24.5,17.59,82,76,3.11
18-05-1981,0,31,20,25.5,15.57,83,71,3.25
19-05-1981,0,32,21,26.5,26.25,78,72,2.35
20-05-1981,0,33,20,26.5,20.34,86,69,2.98
21-05-1981,0,34,18,26,21.44,94,67,3.15
22-05-1981,0,30,18,24,15.49,93,70,2.79
23-05-1981,0,33,17,25,16.26,100,65,4.1
24-05-1981,0,33,18,25.5,23.33,94,67,2.16
25-05-1981,0,32,18,25,25.06,92,68,3.72
26-05-1981,0,31,18,24.5,24.55,95,68,3.13
27-05-1981,0,31,19,25,16.45,87,71,2.96
28-05-1981,0,31,19,25,13.7,87,70,1.59
29-05-1981,0,28,17,22.5,21.29,98,70,3.47
30-05-1981,0,27,18,22.5,19.79,91,76,3.64
31-05-1981,0,29,20,24.5,21.85,80,77,2.8
01-06-1981,0,30,20,25,20.26,82,74,3.08
02-06-1981,0,30,21,25.5,23.19,78,76,3.59
03-06-1981,17.26,25,20,22.5,14.88,100,89,4.46
04-06-1981,13.38,28,20,24,12.66,100,80,3.13
05-06-1981,0,31,19,25,16.78,87,71,3.11
06-06-1981,2.2,28,19,23.5,20.91,100,77,3.23
07-06-1981,23.58,29,19,24,16.8,100,73,3.24
08-06-1981,3.79,31,19,25,18.63,100,70,5.55
09-06-1981,1.39,28,17,22.5,14.75,100,72,3.93
10-06-1981,0,31,11,21,17.03,100,61,4.55
11-06-1981,0,33,14,23.5,17.21,100,63,3.93
12-06-1981,0,31,18,24.5,17.31,96,68,3.93
13-06-1981,7.44,27,19,23,13.05,100,77,4.78
14-06-1981,69.96,26,20,23,18.17,100,84,2.8
15-06-1981,8.26,29,20,24.5,18.49,100,75,3.5
16-06-1981,27,27,20,23.5,17.69,100,81,4.22
17-06-1981,0,32,21,26.5,20.31,80,72,4.03
18-06-1981,22.09,31,20,25.5,17.04,100,73,4.95
19-06-1981,2.14,29,21,25,14.17,100,78,4.36
20-06-1981,6.33,28,20,24,20.76,100,79,3.38
21-06-1981,18.43,30,20,25,19.1,100,74,3.86
22-06-1981,1.13,29,20,24.5,22.35,100,76,4.1
23-06-1981,25.15,30,20,25,14.99,100,74,3.23
24-06-1981,159.4,30,19,24.5,10.05,100,73,4.04
25-06-1981,16.16,27,20,23.5,6.06,100,82,4.62
26-06-1981,18.78,23,21,22,11.45,100,100,4.82
27-06-1981,34.36,26,20,23,10.47,100,86,4.04
28-06-1981,40.95,28,17,22.5,9.72,100,72,4.33
29-06-1981,19.6,24,18,21,11.49,100,86,4.05
30-06-1981,1.48,24,18,21,13.11,100,89,4.05
01-07-1981,58.34,27,17,22,16.18,100,73,4.45
02-07-1981,19.03,26,18,22,19.26,100,78,5.26
03-07-1981,44.11,29,18,23.5,14.16,100,72,4.04
04-07-1981,80.13,29,18,23.5,23.41,100,72,3.57
05-07-1981,33.5,29,17,23,18.12,100,71,2.6
06-07-1981,17.83,26,19,22.5,13.57,100,81,5.39
07-07-1981,68.71,25,18,21.5,11.35,100,82,5.33
08-07-1981,73.56,24,18,21,17.3,100,92,5.71
09-07-1981,0,27,19,23,19.01,85,79,1.89
10-07-1981,0,29,20,24.5,14.41,82,75,7.3
11-07-1981,24.8,27,19,23,14.57,100,80,4.25
12-07-1981,47.32,28,19,23.5,15.83,100,75,5.43
13-07-1981,15.57,27,18,22.5,21.33,100,79,5.95
14-07-1981,19.65,24,18,21,21.38,100,90,4.21
15-07-1981,2.32,26,19,22.5,14.9,100,82,4.76
16-07-1981,0,29,18,23.5,16.14,93,71,5.51
17-07-1981,0,29,19,24,16.07,88,73,4.1
18-07-1981,0,27,19,23,15.31,87,78,5.25
19-07-1981,4.06,25,19,22,12.51,100,87,4.61
20-07-1981,82.95,26,20,23,12.06,100,84,4.5
21-07-1981,67.63,27,20,23.5,8.68,100,82,4.31
22-07-1981,3.31,26,20,23,13.23,100,86,4.63
23-07-1981,24.3,26,19,22.5,8.32,100,81,3.28
24-07-1981,21.96,22,21,21.5,7.76,100,100,3.48
25-07-1981,18.47,24,21,22.5,14.45,100,100,3.96
26-07-1981,55.74,23,22,22.5,17.51,100,100,6
27-07-1981,42.37,26,18,22,14.29,100,79,3.59
28-07-1981,25.08,29,19,24,21.66,100,74,3.6
29-07-1981,60.02,29,19,24,16.4,100,76,6.09
30-07-1981,7.21,25,20,22.5,16.02,100,89,6
31-07-1981,22.84,27,16,21.5,14.17,100,71,3.64
01-08-1981,2.61,28,15,21.5,17.27,100,68,5.04
02-08-1981,19.57,26,16,21,17.2,100,73,0.8
03-08-1981,0.57,29,19,24,20.01,100,74,5.54
04-08-1981,7.65,26,18,22,19.02,100,81,3.6
05-08-1981,5.78,28,16,22,12.25,100,69,3.99
06-08-1981,8.67,23,13,18,14.15,100,74,6.3
07-08-1981,36.7,27,17,22,8.64,100,73,3.74
08-08-1981,0,30,19,24.5,22.7,87,72,2.86
09-08-1981,0.34,27,18,22.5,17.6,100,75,5.15
10-08-1981,0.28,22,19,20.5,15.82,100,100,4.57
11-08-1981,0,28,19,23.5,19.92,86,77,2.76
12-08-1981,4.86,26,21,23.5,13.02,100,93,4.91
13-08-1981,0,28,18,23,13.94,89,75,4.24
14-08-1981,0,28,19,23.5,14.64,84,76,3.38
15-08-1981,13.12,25,19,22,12.37,100,91,4.08
16-08-1981,4.37,24,21,22.5,13.18,100,100,4.27
17-08-1981,28.14,25,19,22,14.67,100,87,3.7
18-08-1981,7.48,25,22,23.5,17.96,100,100,5.12
19-08-1981,7.57,25,19,22,18.01,100,91,5.83
20-08-1981,31.5,24,19,21.5,15.18,100,90,2.96
21-08-1981,21.22,26,20,23,15.01,100,87,6.13
22-08-1981,11.77,28,17,22.5,19.84,100,72,5
23-08-1981,48.89,28,21,24.5,18.04,100,81,3.45
24-08-1981,4.51,25,21,23,19.52,100,95,5.02
25-08-1981,7.85,24,21,22.5,20.43,100,99,4.55
26-08-1981,0,28,20,24,15.43,83,77,5.11
27-08-1981,15.11,20,19,19.5,12.78,100,100,4.07
28-08-1981,7.13,25,19,22,13.76,100,86,4.59
29-08-1981,20.88,23,20,21.5,12.62,100,100,4.7
30-08-1981,9.91,22,20,21,17.43,100,100,3.36
31-08-1981,30.81,22,21,21.5,18.76,100,100,4.06
01-09-1981,0.37,26,22,24,20.49,100,93,2.71
02-09-1981,31.59,26,23,24.5,17.52,100,100,2.54
03-09-1981,0,27,24,25.5,19.33,67,98,3.38
04-09-1981,24.95,25,24,24.5,12.73,100,100,3.86
05-09-1981,21.74,25,24,24.5,9.4,100,100,3.64
06-09-1981,1.49,25,24,24.5,12.82,100,100,3.64
07-09-1981,13.96,25,23,24,12.46,100,100,3.56
08-09-1981,7,24,20,22,6.46,100,100,3.4
09-09-1981,1.39,24,23,23.5,8.01,100,100,2.5
10-09-1981,15,26,24,25,9.03,100,100,2.64
11-09-1981,2.4,25,22,23.5,11.89,100,100,4.24
12-09-1981,0.3,26,22,24,12.9,100,93,3.39
13-09-1981,6.99,29,20,24.5,11.83,100,76,1.03
14-09-1981,2.2,29,19,24,8.36,100,74,3.59
15-09-1981,0.75,28,20,24,13.02,100,79,1.69
16-09-1981,22.56,27,19,23,19.89,100,82,3.04
17-09-1981,29.07,28,20,24,17.99,100,79,4.63
18-09-1981,3.64,27,20,23.5,19.1,100,82,2.74
19-09-1981,7.76,29,19,24,21.21,100,74,3.55
20-09-1981,0.88,27,19,23,22.68,100,77,3.87
21-09-1981,10.79,26,20,23,22.44,100,88,2.34
22-09-1981,1.52,28,19,23.5,18.03,100,75,2.11
23-09-1981,47.22,30,19,24.5,14.07,100,72,2.58
24-09-1981,1.2,30,19,24.5,17.73,100,71,2.92
25-09-1981,24.02,32,20,26,14.76,100,70,1.78
26-09-1981,0.52,25,21,23,13.03,100,95,3.36
27-09-1981,0,23,21,22,18.19,75,98,4.27
28-09-1981,0,22,21,21.5,15.83,76,98,3.1
29-09-1981,0,25,22,23.5,19.09,72,98,2.42
30-09-1981,2.77,25,18,21.5,14.15,100,82,3.32
01-10-1981,2.8,26,19,22.5,14.63,100,80,1.19
02-10-1981,10.7,29,17,23,18.95,100,70,2.44
03-10-1981,0,34,17,25.5,18.18,100,65,2.93
04-10-1981,18.01,31,18,24.5,20.23,100,68,1.19
05-10-1981,0.73,30,19,24.5,19.88,100,72,1.13
06-10-1981,12.19,26,18,22,16.66,100,79,1.2
07-10-1981,6.13,23,18,20.5,20.45,100,95,2.17
08-10-1981,0.53,29,20,24.5,18.51,100,76,1.94
09-10-1981,29.47,28,19,23.5,15.29,100,77,1.27
10-10-1981,0.35,25,20,22.5,6.58,100,91,3.43
11-10-1981,9.46,26,21,23.5,7.29,100,88,1.64
12-10-1981,0,27,20,23.5,10.03,81,84,2.03
13-10-1981,0,25,17,21,11.81,95,79,1.81
14-10-1981,0,26,16,21,15.53,100,75,2.89
15-10-1981,0,27,20,23.5,15.99,83,82,0.92
16-10-1981,0,22,15,18.5,17.37,100,86,0.73
17-10-1981,0,26,14,20,16.83,100,70,2.36
18-10-1981,0,31,16,23.5,16.86,100,66,0.77
19-10-1981,0,31,15,23,14.89,100,65,2.29
20-10-1981,0,27,15,21,10.93,100,70,3.4
21-10-1981,0,28,13,20.5,10.77,100,65,3.09
22-10-1981,0,26,14,20,14.3,100,69,2.04
23-10-1981,0,30,16,23,14.56,100,66,1.82
24-10-1981,5.07,29,19,24,15.91,100,74,2.44
25-10-1981,22.65,27,16,21.5,10.23,100,70,2.85
26-10-1981,35.78,26,17,21.5,17.77,100,77,2.63
27-10-1981,8.8,28,19,23.5,21.08,100,76,1.15
28-10-1981,24.26,26,18,22,18.4,100,78,2.32
29-10-1981,4.52,26,17,21.5,17.96,100,75,1.99
30-10-1981,3.05,25,18,21.5,16.93,100,81,3.47
31-10-1981,10.63,25,20,22.5,17.49,100,94,1.98
01-11-1981,2.4,26,22,24,15.68,100,95,3.16
02-11-1981,0.56,24,18,21,18.85,100,90,1.52
03-11-1981,0,26,15,20.5,17.22,100,71,2.57
04-11-1981,18.19,24,19,21.5,15.13,100,91,2.58
05-11-1981,0,30,16,23,14.65,100,66,2.04
06-11-1981,7.8,26,19,22.5,13.09,100,82,1.63
07-11-1981,26.88,27,16,21.5,15.94,100,71,1.33
08-11-1981,46.3,30,14,22,17.74,100,64,1.58
09-11-1981,0.25,24,18,21,16.47,100,86,2.09
10-11-1981,0,30,19,24.5,17.31,86,72,2.63
11-11-1981,1.57,28,21,24.5,22.95,100,83,2.05
12-11-1981,21.18,27,19,23,18.47,100,80,1.4
13-11-1981,0.37,28,20,24,14.56,100,79,3.67
14-11-1981,0,29,14,21.5,12.18,100,65,2.82
15-11-1981,0.28,29,16,22.5,12.39,100,69,2.16
16-11-1981,0,30,16,23,13.51,100,66,2.93
17-11-1981,0,31,17,24,17.71,98,67,2.44
18-11-1981,13.21,25,17,21,18.37,100,79,1.49
19-11-1981,3.82,27,17,22,17.21,100,74,2.89
20-11-1981,0.25,28,18,23,12.63,100,75,2.4
21-11-1981,0,31,17,24,17.65,100,66,1.2
22-11-1981,0,31,21,26,13.98,81,73,0.98
23-11-1981,0,27,22,24.5,20.42,74,89,3.29
24-11-1981,0,29,19,24,20.22,88,72,0.5
25-11-1981,0,31,14,22.5,15.71,100,63,2.43
26-11-1981,0,32,16,24,10.88,100,65,3.78
27-11-1981,0,31,13,22,6.71,100,63,1.58
28-11-1981,0,36,11,23.5,15.57,100,62,3.02
29-11-1981,0,31,14,22.5,21.07,100,63,4.28
30-11-1981,0,28,9,18.5,18.33,100,59,2.62
01-12-1981,0,27,6,16.5,20.5,100,57,0.69
02-12-1981,0,28,8,18,20.21,100,59,3.32
03-12-1981,0,29,11,20,15.59,100,62,2.99
04-12-1981,0,24,14,19,11.96,100,73,2.84
05-12-1981,0,18,14,16,16.18,100,97,1.66
06-12-1981,0,22,21,21.5,14.99,76,97,3.99
07-12-1981,0,22,20,21,13.32,81,97,1.14
08-12-1981,0,23,13,18,14.25,100,74,2.4
09-12-1981,0,30,16,23,14.24,100,66,1.85
10-12-1981,0,34,11,22.5,12.41,100,61,2.29
11-12-1981,0,32,10,21,15.19,100,60,2.77
12-12-1981,0,34,15,24.5,14.58,100,64,2.83
13-12-1981,0,32,14,23,18.97,100,63,3.32
14-12-1981,0,35,15,25,16.34,100,64,2.88
15-12-1981,0,38,16,27,17.75,100,65,2.53
16-12-1981,0,31,12,21.5,19.14,100,62,1.91
17-12-1981,0,33,9,21,17.03,100,60,1.79
18-12-1981,0,29,11,20,19.03,100,61,4.03
19-12-1981,0,27,11,19,18.01,100,63,2.06
20-12-1981,0,35,16,25.5,20.15,100,65,2.04
21-12-1981,0,29,16,22.5,21.61,100,69,3.23
22-12-1981,0,33,13,23,19.74,100,62,2.76
23-12-1981,0,33,12,22.5,17.7,100,62,2.56
24-12-1981,0,31,16,23.5,19.78,100,66,2.11
25-12-1981,0,34,14,24,15.63,100,63,2.11
26-12-1981,0,36,12,24,21.65,100,62,3.97
27-12-1981,0,27,11,19,18.87,100,62,2.33
28-12-1981,0,27,16,21.5,13.72,100,71,1.87
29-12-1981,0,26,15,20.5,12.89,100,73,2.01
30-12-1981,0,27,13,20,17.48,100,66,0.86
31-12-1981,0,28,16,22,21.23,100,68,2.31
01-01-1982,0,25,15,20,17.82,100,74,1.51
02-01-1982,0,26,14,20,16.07,100,70,1.95
03-01-1982,0,29,18,23.5,20.29,91,71,1.53
04-01-1982,0,30,17,23.5,17.35,97,68,2.81
05-01-1982,0,31,14,22.5,21.88,100,64,1.86
06-01-1982,0.87,25,17,21,19.26,100,81,2.44
07-01-1982,0,28,16,22,20.68,100,69,3.24
08-01-1982,0,28,15,21.5,19.35,100,68,0.38
09-01-1982,0,31,11,21,18.84,100,61,2.03
10-01-1982,4.71,33,13,23,16.29,100,63,1.32
11-01-1982,0,31,13,22,19.57,100,62,3.01
12-01-1982,0,33,16,24.5,21.07,100,65,2.96
13-01-1982,0,31,15,23,18.94,100,64,4.62
14-01-1982,0,32,17,24.5,18.11,99,66,3.71
15-01-1982,0,31,17,24,19.91,98,67,2.34
16-01-1982,0,29,16,22.5,20.11,100,67,2.33
17-01-1982,0,31,14,22.5,20.78,100,64,1.8
18-01-1982,0,33,17,25,18.88,100,65,0.74
19-01-1982,0,32,16,24,18.09,100,65,0.45
20-01-1982,0,33,14,23.5,21.01,100,63,3.04
21-01-1982,0,32,11,21.5,17,100,61,0.67
22-01-1982,0,32,12,22,17.49,100,61,2.83
23-01-1982,0,33,12,22.5,22.54,100,61,4.3
24-01-1982,0,33,15,24,22.8,100,63,2.18
25-01-1982,0,33,16,24.5,22.86,100,65,0.42
26-01-1982,0,33,18,25.5,22.72,97,66,2.2
27-01-1982,0,32,16,24,22.99,100,66,3.06
28-01-1982,0,31,13,22,23.05,100,62,3.23
29-01-1982,0,30,15,22.5,22.48,100,66,1.53
30-01-1982,0,31,16,23.5,21.83,100,66,1.04
31-01-1982,0,31,15,23,20.89,100,64,2.49
01-02-1982,0,32,15,23.5,20.89,100,64,1.12
02-02-1982,0,31,15,23,19.11,100,65,3.19
03-02-1982,0,29,15,22,17.57,100,66,0.77
04-02-1982,0,31,16,23.5,15.03,100,66,2.47
05-02-1982,0,34,18,26,18.38,98,66,3.17
06-02-1982,0,33,16,24.5,20.45,100,65,2.93
07-02-1982,0,33,17,25,18.9,100,65,2.51
08-02-1982,0,34,17,25.5,19.06,100,65,2.69
09-02-1982,0,34,15,24.5,20.4,100,64,3.53
10-02-1982,0,31,15,23,19.97,100,64,1.27
11-02-1982,0,32,14,23,21.91,100,63,1.59
12-02-1982,0,33,13,23,24.11,100,62,1.82
13-02-1982,0,32,18,25,23.42,93,68,1.97
14-02-1982,0,31,17,24,21.95,99,67,2.78
15-02-1982,0,32,19,25.5,22.83,87,70,1.98
16-02-1982,0,31,20,25.5,20.28,81,72,1.57
17-02-1982,0,32,20,26,17.63,85,70,2.61
18-02-1982,0,31,20,25.5,17.65,82,72,1.91
19-02-1982,0,33,18,25.5,21.34,96,67,1.47
20-02-1982,0,32,18,25,23.35,93,68,1.65
21-02-1982,0,31,18,24.5,19.53,96,67,0.68
22-02-1982,0,31,17,24,22.83,98,67,1.22
23-02-1982,0,33,23,28,23.56,71,74,2.73
24-02-1982,0,35,18,26.5,22.86,95,66,0.52
25-02-1982,0,31,16,23.5,20.74,100,65,1.96
26-02-1982,0,33,16,24.5,22.2,100,65,3.27
27-02-1982,0,30,15,22.5,21.28,100,65,0.53
28-02-1982,0,31,16,23.5,19.3,100,65,4.44
01-03-1982,0,31,16,23.5,21.18,100,65,1.13
02-03-1982,0,32,16,24,18.82,100,65,0.94
03-03-1982,0,34,17,25.5,22.39,100,65,2.05
04-03-1982,0,35,14,24.5,21.17,100,63,1.45
05-03-1982,0,32,16,24,21.92,100,65,1.74
06-03-1982,0,31,15,23,20.67,100,65,2.29
07-03-1982,0,31,15,23,23.81,100,65,0.75
08-03-1982,0,33,15,24,24.13,100,64,1.23
09-03-1982,0,35,16,25.5,25.18,100,65,2.38
10-03-1982,0,33,14,23.5,21.12,100,63,3.38
11-03-1982,0,34,14,24,21.95,100,63,1.06
12-03-1982,0,35,16,25.5,24.04,100,64,2.09
13-03-1982,0,34,15,24.5,22.5,100,63,1.44
14-03-1982,0,33,16,24.5,26.14,100,65,1.5
15-03-1982,0,33,16,24.5,21.37,100,65,1.38
16-03-1982,0,34,17,25.5,25.04,100,65,2.62
17-03-1982,0,35,17,26,26.25,100,65,1.26
18-03-1982,4.68,32,19,25.5,26.33,100,69,1.13
19-03-1982,0,33,19,26,26.24,88,68,3
20-03-1982,0,33,19,26,23.7,90,68,1.39
21-03-1982,0,35,19,27,21.82,90,67,2.27
22-03-1982,0,34,18,26,24.5,94,67,2.56
23-03-1982,0,36,19,27.5,21.33,92,67,2.69
24-03-1982,0,34,17,25.5,25.14,100,65,2.08
25-03-1982,0,33,17,25,26.67,100,66,1.65
26-03-1982,4.33,31,20,25.5,24.26,100,70,2.47
27-03-1982,0,32,18,25,26.75,94,68,1.58
28-03-1982,0,30,20,25,26.79,85,73,2.21
29-03-1982,0,32,19,25.5,22.73,88,69,2.33
30-03-1982,0,33,19,26,19.79,89,68,1.81
31-03-1982,0,34,20,27,21.72,86,68,2.34
01-04-1982,12.71,34,18,26,21.38,100,66,1.74
02-04-1982,18.96,34,17,25.5,22.93,100,65,1.1
03-04-1982,0,33,18,25.5,18.84,96,67,1.62
04-04-1982,0,31,18,24.5,20.81,95,68,2.91
05-04-1982,0,30,19,24.5,21.11,89,70,1.21
06-04-1982,0,31,16,23.5,25.09,100,66,2.22
07-04-1982,4.21,29,17,23,25.04,100,71,2.21
08-04-1982,10.73,32,18,25,19.8,100,67,2.4
09-04-1982,0,32,19,25.5,23.43,87,69,1.22
10-04-1982,0,30,22,26,21.05,74,80,1.88
11-04-1982,0.25,31,18,24.5,25.05,100,68,1.1
12-04-1982,1.1,32,19,25.5,21.24,100,69,2.13
13-04-1982,0,31,19,25,16,90,70,0.8
14-04-1982,0,29,18,23.5,16.36,89,73,2.27
15-04-1982,2.19,28,17,22.5,21.08,100,71,1.35
16-04-1982,4.45,33,19,26,20.54,100,68,1.93
17-04-1982,0,33,20,26.5,19.62,87,68,3.04
18-04-1982,0,33,21,27,22.85,80,71,1.84
19-04-1982,0,32,23,27.5,25.51,74,76,1.29
20-04-1982,0,30,24,27,22.23,74,83,2.09
21-04-1982,0,28,24,26,19.04,74,92,1.8
22-04-1982,0,30,25,27.5,15.83,74,87,1.67
23-04-1982,0,32,24,28,21.32,74,78,1.31
24-04-1982,13.39,29,22,25.5,21.74,100,80,2
25-04-1982,15.48,30,21,25.5,21.93,100,75,2.3
26-04-1982,2.93,30,20,25,20.61,100,75,1.8
27-04-1982,2.71,28,19,23.5,24.97,100,76,2.73
28-04-1982,0,32,19,25.5,19.56,87,69,2.79
29-04-1982,1.36,36,19,27.5,22.23,100,67,2.52
30-04-1982,0,34,19,26.5,20.8,91,67,2.1
01-05-1982,0,34,20,27,24.72,88,68,2.84
02-05-1982,0,33,19,26,26.1,88,68,3.47
